,ver_claim_ids,pos
596,vclaim-pol-00596,['carolina']
597,vclaim-pol-00597,[]
598,vclaim-pol-00598,"['ohio', 'machines', 'we', 'carolina', 'this', 'carolina', 'they']"
599,vclaim-pol-00599,"['photograph', 'obama']"
600,vclaim-pol-00600,[]
601,vclaim-pol-00601,['people']
602,vclaim-pol-00602,[]
603,vclaim-pol-00603,['prices']
604,vclaim-pol-00604,['democrat']
605,vclaim-pol-00605,['nominee']
606,vclaim-pol-00606,['photo']
607,vclaim-pol-00607,"['trump', 'he']"
608,vclaim-pol-00608,['i']
609,vclaim-pol-00609,['state']
610,vclaim-pol-00610,"['biden', 'i', 'he', 'he']"
611,vclaim-pol-00611,['they']
612,vclaim-pol-00612,"['nasa', 'that', 'russians']"
613,vclaim-pol-00613,"['you', 'olds', 'parents', 'it']"
614,vclaim-pol-00614,"['obamacare', 'that', 'who']"
615,vclaim-pol-00615,"['cream', 'people', 'that', 'delicious']"
616,vclaim-pol-00616,['photo']
617,vclaim-pol-00617,"['richmond', 'that']"
618,vclaim-pol-00618,"['it', 'mayors']"
619,vclaim-pol-00619,['we']
620,vclaim-pol-00620,"['connecticut', 'shootings', 'murders', 'suicides']"
621,vclaim-pol-00621,['states']
622,vclaim-pol-00622,['deer']
623,vclaim-pol-00623,"['woman', 'who']"
624,vclaim-pol-00624,[]
625,vclaim-pol-00625,['90']
626,vclaim-pol-00626,"['you', 'sequence', 'one', 'all']"
627,vclaim-pol-00627,"['wisconsinites', 'republicans']"
628,vclaim-pol-00628,"['women', 'women', 'women', 'man']"
629,vclaim-pol-00629,['%']
630,vclaim-pol-00630,['hero']
631,vclaim-pol-00631,['waters']
632,vclaim-pol-00632,['we']
633,vclaim-pol-00633,['maduro']
634,vclaim-pol-00634,['list']
635,vclaim-pol-00635,['suicide']
636,vclaim-pol-00636,"['status', 'they']"
637,vclaim-pol-00637,['trump']
638,vclaim-pol-00638,['app']
639,vclaim-pol-00639,"['loans', 'that']"
640,vclaim-pol-00640,[]
641,vclaim-pol-00641,"['race', 'facilities']"
642,vclaim-pol-00642,"['law', 'women', 'they', 'this']"
643,vclaim-pol-00643,"['that', 'you', 'you']"
644,vclaim-pol-00644,"['he', 'who']"
645,vclaim-pol-00645,['%']
646,vclaim-pol-00646,['texas']
647,vclaim-pol-00647,['americans']
648,vclaim-pol-00648,['virginia']
649,vclaim-pol-00649,"['city', 'residents', 'who']"
650,vclaim-pol-00650,[]
651,vclaim-pol-00651,"['kennedy', 'we', 'god', 'we', 'he', 'response']"
652,vclaim-pol-00652,[]
653,vclaim-pol-00653,['evers']
654,vclaim-pol-00654,"['states', 'missouri']"
655,vclaim-pol-00655,[]
656,vclaim-pol-00656,['10']
657,vclaim-pol-00657,['democrats']
658,vclaim-pol-00658,['he']
659,vclaim-pol-00659,['i']
660,vclaim-pol-00660,"['we', 'we']"
661,vclaim-pol-00661,"['chiefs', 'which', 'it']"
662,vclaim-pol-00662,['department']
663,vclaim-pol-00663,"['americans', 'water', 'they']"
664,vclaim-pol-00664,"['%', 'they']"
665,vclaim-pol-00665,"['son', 'biden', 'they']"
666,vclaim-pol-00666,['photo']
667,vclaim-pol-00667,"['jarrett', 'she']"
668,vclaim-pol-00668,"['boots', 'landing']"
669,vclaim-pol-00669,['blasio']
670,vclaim-pol-00670,['americans']
671,vclaim-pol-00671,[]
672,vclaim-pol-00672,"['illinois', 'state', 'prediction', 'time', 'we']"
673,vclaim-pol-00673,"['statesman', 'he', 'nation']"
674,vclaim-pol-00674,['organizations']
675,vclaim-pol-00675,['cities']
676,vclaim-pol-00676,['photo']
677,vclaim-pol-00677,"['you', 'dollars', 'you', 'you']"
678,vclaim-pol-00678,"['we', 'foxconn', 'weather']"
679,vclaim-pol-00679,['fourth']
680,vclaim-pol-00680,['data']
681,vclaim-pol-00681,['you']
682,vclaim-pol-00682,"['rate', 'it']"
683,vclaim-pol-00683,"['we', 'that', 'children']"
684,vclaim-pol-00684,"['biden', 'germans']"
685,vclaim-pol-00685,['it']
686,vclaim-pol-00686,['clinton']
687,vclaim-pol-00687,"['facebook', 'that', 'you']"
688,vclaim-pol-00688,"['rate', 'families']"
689,vclaim-pol-00689,['we']
690,vclaim-pol-00690,"['that', 'i', 'who', 'crisis']"
691,vclaim-pol-00691,['clause']
692,vclaim-pol-00692,['hanger']
693,vclaim-pol-00693,"['we', 'we']"
694,vclaim-pol-00694,"['investigation', 'this']"
695,vclaim-pol-00695,"['mother', 'they', 'they', 'doctor', 'they']"
696,vclaim-pol-00696,"['he', 'he']"
697,vclaim-pol-00697,['country']
698,vclaim-pol-00698,"['we', '%']"
699,vclaim-pol-00699,['patients']
700,vclaim-pol-00700,"['ponds', 'we', 'this']"
701,vclaim-pol-00701,[]
702,vclaim-pol-00702,"['they', 'they', 'we']"
703,vclaim-pol-00703,"['shakespeare', 'i', 'you', 'i', 'expectations', 'life']"
704,vclaim-pol-00704,['old']
705,vclaim-pol-00705,['biden']
706,vclaim-pol-00706,"['clinton', 'she']"
707,vclaim-pol-00707,"['i', 'mission', 'i', 'i']"
708,vclaim-pol-00708,"['conditions', 'cost']"
709,vclaim-pol-00709,"['pharmaceuticals', 'they']"
710,vclaim-pol-00710,"['california', 'companies']"
711,vclaim-pol-00711,['candidates']
712,vclaim-pol-00712,"['senators', 'that']"
713,vclaim-pol-00713,[]
714,vclaim-pol-00714,"['guards', 'furniture', 'who']"
715,vclaim-pol-00715,"['that', 'who', 'number', 'women']"
716,vclaim-pol-00716,['county']
717,vclaim-pol-00717,['he']
718,vclaim-pol-00718,"['constitution', 'everybody', 'that', 'people']"
719,vclaim-pol-00719,"['i', 'who']"
720,vclaim-pol-00720,"['exports', 'rate']"
721,vclaim-pol-00721,['state']
722,vclaim-pol-00722,['businesses']
723,vclaim-pol-00723,['veterans']
724,vclaim-pol-00724,['majority']
725,vclaim-pol-00725,"['russia', 'interference']"
726,vclaim-pol-00726,['budget']
727,vclaim-pol-00727,"['we', 'we']"
728,vclaim-pol-00728,"['you', 'you', 'you']"
729,vclaim-pol-00729,"['election', 'voters', 'number']"
730,vclaim-pol-00730,['image']
731,vclaim-pol-00731,['percent']
732,vclaim-pol-00732,['disparities']
733,vclaim-pol-00733,['house']
734,vclaim-pol-00734,['doses']
735,vclaim-pol-00735,[]
736,vclaim-pol-00736,"['carter', 'settlements']"
737,vclaim-pol-00737,"['piece', 'republicans', 'it']"
738,vclaim-pol-00738,['people']
739,vclaim-pol-00739,['democrats']
740,vclaim-pol-00740,[]
741,vclaim-pol-00741,['we']
742,vclaim-pol-00742,"['it', 'half']"
743,vclaim-pol-00743,[]
744,vclaim-pol-00744,['kamala']
745,vclaim-pol-00745,"['sjr', 'what']"
746,vclaim-pol-00746,"['trump', 'christians']"
747,vclaim-pol-00747,['act']
748,vclaim-pol-00748,['counties']
749,vclaim-pol-00749,"['photo', 'muslims']"
750,vclaim-pol-00750,"['effort', 'ag', 'they']"
751,vclaim-pol-00751,['wisconsin']
752,vclaim-pol-00752,['clip']
753,vclaim-pol-00753,"['i', 'bill']"
754,vclaim-pol-00754,['teachers']
755,vclaim-pol-00755,"['states', 'that']"
756,vclaim-pol-00756,['missouri']
757,vclaim-pol-00757,"['people', 'percent']"
758,vclaim-pol-00758,"['team', 'we', 'i', 'mason']"
759,vclaim-pol-00759,"['we', 'we']"
760,vclaim-pol-00760,"['bush', 'bills', 'it', 'party']"
761,vclaim-pol-00761,"['prices', 'that']"
762,vclaim-pol-00762,"['measles', 'vaccine']"
763,vclaim-pol-00763,[]
764,vclaim-pol-00764,['reduction']
765,vclaim-pol-00765,['dixon']
766,vclaim-pol-00766,['budget']
767,vclaim-pol-00767,['carolina']
768,vclaim-pol-00768,['trump']
769,vclaim-pol-00769,"['thompson', 'we', 'it']"
770,vclaim-pol-00770,[]
771,vclaim-pol-00771,['z']
772,vclaim-pol-00772,['we']
773,vclaim-pol-00773,[]
774,vclaim-pol-00774,['strategy']
775,vclaim-pol-00775,['we']
776,vclaim-pol-00776,"['health', 'they']"
777,vclaim-pol-00777,[]
778,vclaim-pol-00778,['photograph']
779,vclaim-pol-00779,['missouri']
780,vclaim-pol-00780,"['leaders', 'overtures', 'evers']"
781,vclaim-pol-00781,['that']
782,vclaim-pol-00782,"['marines', 'obama', 'marines']"
783,vclaim-pol-00783,"['obama', 'dream']"
784,vclaim-pol-00784,"['florida', 'felons', 'we', '-', 'felons']"
785,vclaim-pol-00785,"['trump', 'seekers', 'these']"
786,vclaim-pol-00786,['noise']
787,vclaim-pol-00787,"['jr.', 'friend', 'he', 'democrats']"
788,vclaim-pol-00788,['photos']
789,vclaim-pol-00789,['aliens']
790,vclaim-pol-00790,"['we', 'sectors']"
791,vclaim-pol-00791,"['science', 'use']"
792,vclaim-pol-00792,[]
793,vclaim-pol-00793,['fyi']
794,vclaim-pol-00794,"['budget', 'that', 'families']"
795,vclaim-pol-00795,['providers']
796,vclaim-pol-00796,['income']
797,vclaim-pol-00797,"['administration', 'it', 'that']"
798,vclaim-pol-00798,"['administration', 'we']"
799,vclaim-pol-00799,['rankings']
800,vclaim-pol-00800,"['percent', 'who']"
801,vclaim-pol-00801,['father']
802,vclaim-pol-00802,"['mergers', 'result', 'farmers', 'americans']"
803,vclaim-pol-00803,"['photograph', 'biden']"
804,vclaim-pol-00804,"['students', 'they', 'which', 'it', 'they', 'they', 'they']"
805,vclaim-pol-00805,['we']
806,vclaim-pol-00806,['rico']
807,vclaim-pol-00807,"['wind', 'that']"
808,vclaim-pol-00808,['americans']
809,vclaim-pol-00809,"['hackers', 'you', 'friends', 'it', 'you']"
810,vclaim-pol-00810,['expectancy']
811,vclaim-pol-00811,"['he', 'i', 'i']"
812,vclaim-pol-00812,['barrett']
813,vclaim-pol-00813,"['i', 'i', 'they', 'they']"
814,vclaim-pol-00814,"['he', 'we']"
815,vclaim-pol-00815,['christianity']
816,vclaim-pol-00816,"['cortez', 'we', 'hours']"
817,vclaim-pol-00817,['schools']
818,vclaim-pol-00818,"['130,000']"
819,vclaim-pol-00819,[]
820,vclaim-pol-00820,['it']
821,vclaim-pol-00821,"['care', 'house']"
822,vclaim-pol-00822,['pay']
823,vclaim-pol-00823,['fish']
824,vclaim-pol-00824,[]
825,vclaim-pol-00825,['pritzker']
826,vclaim-pol-00826,['women']
827,vclaim-pol-00827,"['it', 'it']"
828,vclaim-pol-00828,['i']
829,vclaim-pol-00829,"['ramadan', 'muslims', 'they']"
830,vclaim-pol-00830,['brazile']
831,vclaim-pol-00831,['wall']
832,vclaim-pol-00832,['request']
833,vclaim-pol-00833,['fbi']
834,vclaim-pol-00834,['states']
835,vclaim-pol-00835,[]
836,vclaim-pol-00836,"['ford', 'i', 'who']"
837,vclaim-pol-00837,['administration']
838,vclaim-pol-00838,"['policies', 'he']"
839,vclaim-pol-00839,['schiff']
840,vclaim-pol-00840,['trump']
841,vclaim-pol-00841,['photograph']
842,vclaim-pol-00842,['we']
843,vclaim-pol-00843,[]
844,vclaim-pol-00844,"['jackson', 'we']"
845,vclaim-pol-00845,"['they', 'muslims', 'home', 'mosque']"
846,vclaim-pol-00846,"['stalin', 'it', 'people', 'people', 'who', 'people', 'who']"
847,vclaim-pol-00847,['congress']
848,vclaim-pol-00848,['who']
849,vclaim-pol-00849,"['we', 'that', 'i', 'baby', 'expectancy']"
850,vclaim-pol-00850,['budget']
851,vclaim-pol-00851,['users']
852,vclaim-pol-00852,['americans']
853,vclaim-pol-00853,"['hr', 'they']"
854,vclaim-pol-00854,['virginia']
855,vclaim-pol-00855,['you']
856,vclaim-pol-00856,"['photograph', 'she']"
857,vclaim-pol-00857,['we']
858,vclaim-pol-00858,['they']
859,vclaim-pol-00859,['we']
860,vclaim-pol-00860,['i']
861,vclaim-pol-00861,"['we', 'obama']"
862,vclaim-pol-00862,[]
863,vclaim-pol-00863,"['i', 'technology', 'world']"
864,vclaim-pol-00864,[]
865,vclaim-pol-00865,"['we', 'we', 'percent']"
866,vclaim-pol-00866,"['we', 'we', 'revenues']"
867,vclaim-pol-00867,['america']
868,vclaim-pol-00868,"['rates', 'they']"
869,vclaim-pol-00869,"['debt', 'which']"
870,vclaim-pol-00870,[]
871,vclaim-pol-00871,"['we', 'we']"
872,vclaim-pol-00872,"[""o'rourke"", 'party']"
873,vclaim-pol-00873,['budget']
874,vclaim-pol-00874,"['we', 'that']"
875,vclaim-pol-00875,[]
876,vclaim-pol-00876,"['percent', 'i']"
877,vclaim-pol-00877,"['half', 'ends']"
878,vclaim-pol-00878,[]
879,vclaim-pol-00879,['who']
880,vclaim-pol-00880,"['we', 'we']"
881,vclaim-pol-00881,['that']
882,vclaim-pol-00882,[]
883,vclaim-pol-00883,['i']
884,vclaim-pol-00884,['blasting']
885,vclaim-pol-00885,['photograph']
886,vclaim-pol-00886,['prince']
887,vclaim-pol-00887,['democrats']
888,vclaim-pol-00888,['bill']
889,vclaim-pol-00889,"['judge', 'that', 'courts']"
890,vclaim-pol-00890,['schools']
891,vclaim-pol-00891,"['photograph', 'biden']"
892,vclaim-pol-00892,"['father', 'who']"
893,vclaim-pol-00893,['o’rourke']
894,vclaim-pol-00894,"['stereotypes', 'qualifications']"
895,vclaim-pol-00895,['o’rourke']
896,vclaim-pol-00896,['california']
897,vclaim-pol-00897,"['growth', 'they']"
898,vclaim-pol-00898,['we']
899,vclaim-pol-00899,['hr']
900,vclaim-pol-00900,"['jefferson', 'hemp']"
901,vclaim-pol-00901,['veterans']
902,vclaim-pol-00902,"['cortez', 'we', 'china', 'they', 'we']"
903,vclaim-pol-00903,"['democrats', 'aliens']"
904,vclaim-pol-00904,['women']
905,vclaim-pol-00905,"['max', 'that', 'faa', 'updates']"
906,vclaim-pol-00906,[]
907,vclaim-pol-00907,"['deal', 'constitution']"
908,vclaim-pol-00908,"['lewis', 'fascism']"
909,vclaim-pol-00909,[]
910,vclaim-pol-00910,"['obama', 'trump']"
911,vclaim-pol-00911,['who']
912,vclaim-pol-00912,"['manager', 'man']"
913,vclaim-pol-00913,['stadium']
914,vclaim-pol-00914,['roosevelt']
915,vclaim-pol-00915,"['percentage', 'board', 'who']"
916,vclaim-pol-00916,['survivor']
917,vclaim-pol-00917,['colinas']
918,vclaim-pol-00918,"['fires', 'we']"
919,vclaim-pol-00919,"['congress', 'they', 'they']"
920,vclaim-pol-00920,"['churchill', 'you', 'you', 'everyone', 'you', 'you', 'everyone', 'you', 'you', 'one']"
921,vclaim-pol-00921,['voters']
922,vclaim-pol-00922,"['o’rourke', 'they']"
923,vclaim-pol-00923,[]
924,vclaim-pol-00924,"['i', 'michael']"
925,vclaim-pol-00925,[]
926,vclaim-pol-00926,['we']
927,vclaim-pol-00927,['purports']
928,vclaim-pol-00928,"['revenue', 'cut', 'we']"
929,vclaim-pol-00929,['provision']
930,vclaim-pol-00930,['trump']
931,vclaim-pol-00931,['rowling']
932,vclaim-pol-00932,['this']
933,vclaim-pol-00933,['customs']
934,vclaim-pol-00934,['schools']
935,vclaim-pol-00935,['sanders']
936,vclaim-pol-00936,['challenge']
937,vclaim-pol-00937,[]
938,vclaim-pol-00938,['sanders']
939,vclaim-pol-00939,['percent']
940,vclaim-pol-00940,['obama']
941,vclaim-pol-00941,[]
942,vclaim-pol-00942,[]
943,vclaim-pol-00943,"['house', 'republicans', 'democrats']"
944,vclaim-pol-00944,"['chicago', 'which', 'immigrants']"
945,vclaim-pol-00945,['police']
946,vclaim-pol-00946,[]
947,vclaim-pol-00947,['woman']
948,vclaim-pol-00948,"['sanders', 'that']"
949,vclaim-pol-00949,[]
950,vclaim-pol-00950,['clinton']
951,vclaim-pol-00951,[]
952,vclaim-pol-00952,"['trump', 'payment', 'they', 'you', 'they']"
953,vclaim-pol-00953,['cnn']
954,vclaim-pol-00954,"['we', 'which', 'we']"
955,vclaim-pol-00955,['she']
956,vclaim-pol-00956,['bill']
957,vclaim-pol-00957,"['fund', 'that', 'it']"
958,vclaim-pol-00958,"['position', 'they']"
959,vclaim-pol-00959,"['we', 'who', 'they']"
960,vclaim-pol-00960,['deal']
961,vclaim-pol-00961,[]
962,vclaim-pol-00962,['expectancy']
963,vclaim-pol-00963,"['virginia', 'which', 'average']"
964,vclaim-pol-00964,"['states', 'that']"
965,vclaim-pol-00965,"['farmers', 'income']"
966,vclaim-pol-00966,['immigrants']
967,vclaim-pol-00967,"['cortez', 'we', 'she']"
968,vclaim-pol-00968,"['people', 'president']"
969,vclaim-pol-00969,['bill']
970,vclaim-pol-00970,['it']
971,vclaim-pol-00971,"['clinton', 'planet', 'who']"
972,vclaim-pol-00972,['claims']
973,vclaim-pol-00973,['we']
974,vclaim-pol-00974,['country']
975,vclaim-pol-00975,['percent']
976,vclaim-pol-00976,['obama']
977,vclaim-pol-00977,['members']
978,vclaim-pol-00978,"['cost', 'people', 'they']"
979,vclaim-pol-00979,[]
980,vclaim-pol-00980,[]
981,vclaim-pol-00981,['we']
982,vclaim-pol-00982,"['they', 'baby']"
983,vclaim-pol-00983,['crossings']
984,vclaim-pol-00984,"['drugs', 'you']"
985,vclaim-pol-00985,[]
986,vclaim-pol-00986,['rates']
987,vclaim-pol-00987,['offenses']
988,vclaim-pol-00988,"['they', 'you', 'you']"
989,vclaim-pol-00989,"['plan', '%']"
990,vclaim-pol-00990,"['thanks', 'statistics', 'deaths']"
991,vclaim-pol-00991,['picnic']
992,vclaim-pol-00992,"['photo', 'trump', 'that']"
993,vclaim-pol-00993,"['harris', 'we']"
994,vclaim-pol-00994,[]
995,vclaim-pol-00995,['aliens']
996,vclaim-pol-00996,['photo']
997,vclaim-pol-00997,['shutdown']
998,vclaim-pol-00998,"['reform', 'we']"
999,vclaim-pol-00999,"['northam', 'he', 'baby']"
1000,vclaim-pol-01000,"['schultz', 'he', 'he']"
1001,vclaim-pol-01001,['photo']
1002,vclaim-pol-01002,"['provision', 'we']"
1003,vclaim-pol-01003,"['change', 'is', 'that', 'what', 'predictions', 'they', 'none', 'they']"
1004,vclaim-pol-01004,['charges']
1005,vclaim-pol-01005,['people']
1006,vclaim-pol-01006,['daley']
1007,vclaim-pol-01007,"['we', 'that']"
1008,vclaim-pol-01008,[]
1009,vclaim-pol-01009,"['workers', 'president']"
1010,vclaim-pol-01010,['cortez']
1011,vclaim-pol-01011,"['holders', 'they', 'we', 'they']"
1012,vclaim-pol-01012,"['gallo', 'who']"
1013,vclaim-pol-01013,[]
1014,vclaim-pol-01014,['californians']
1015,vclaim-pol-01015,['crime']
1016,vclaim-pol-01016,[]
1017,vclaim-pol-01017,"['donor', 'gop']"
1018,vclaim-pol-01018,"['trump', 'president', 'founders', 'it', 'election']"
1019,vclaim-pol-01019,['kingdom']
1020,vclaim-pol-01020,['veterans']
1021,vclaim-pol-01021,['we']
1022,vclaim-pol-01022,"['i', 'it', 'tool', 'you', 'you']"
1023,vclaim-pol-01023,[]
1024,vclaim-pol-01024,['department']
1025,vclaim-pol-01025,[]
1026,vclaim-pol-01026,"['refund', '’s', 'it']"
1027,vclaim-pol-01027,"['party', 'that', 'aliens', 'they']"
1028,vclaim-pol-01028,"['worker', 'less']"
1029,vclaim-pol-01029,[]
1030,vclaim-pol-01030,['foxconn']
1031,vclaim-pol-01031,"['pay', 'this', 'we']"
1032,vclaim-pol-01032,"['i', 'who']"
1033,vclaim-pol-01033,"['cobain', 'he', 'generation']"
1034,vclaim-pol-01034,['trump']
1035,vclaim-pol-01035,"['courts', 'vaccine']"
1036,vclaim-pol-01036,['we']
1037,vclaim-pol-01037,"['photograph', 'members']"
1038,vclaim-pol-01038,"['mendoza', 'who']"
1039,vclaim-pol-01039,"['picture', 'he']"
1040,vclaim-pol-01040,['immigrants']
1041,vclaim-pol-01041,"['carson', 'immigrants']"
1042,vclaim-pol-01042,"['city', 'paso']"
1043,vclaim-pol-01043,[]
1044,vclaim-pol-01044,"['office', 'you', 'you', 'you']"
1045,vclaim-pol-01045,"['taxes', 'they']"
1046,vclaim-pol-01046,['nasa']
1047,vclaim-pol-01047,"['president', 'cents']"
1048,vclaim-pol-01048,"['dems', 'republicans']"
1049,vclaim-pol-01049,['premiums']
1050,vclaim-pol-01050,['barrier']
1051,vclaim-pol-01051,"['abrams', 'who', 'you']"
1052,vclaim-pol-01052,"['all', 'us']"
1053,vclaim-pol-01053,['percent']
1054,vclaim-pol-01054,['principal']
1055,vclaim-pol-01055,['pelosi']
1056,vclaim-pol-01056,"['percent', 'that', 'poll']"
1057,vclaim-pol-01057,"['women', 'i']"
1058,vclaim-pol-01058,"['revenues', 'economy']"
1059,vclaim-pol-01059,['that']
1060,vclaim-pol-01060,"['rate', '@wvgovernor']"
1061,vclaim-pol-01061,"['economy', 'unemployment']"
1062,vclaim-pol-01062,"['reagan', 'he', 'he', 'he']"
1063,vclaim-pol-01063,['clinton']
1064,vclaim-pol-01064,"['photograph', 'trump', 'who']"
1065,vclaim-pol-01065,[]
1066,vclaim-pol-01066,['mendoza']
1067,vclaim-pol-01067,[]
1068,vclaim-pol-01068,['we']
1069,vclaim-pol-01069,"['law', 'it']"
1070,vclaim-pol-01070,"['disaster', 'crew']"
1071,vclaim-pol-01071,[]
1072,vclaim-pol-01072,"['reagan', 'pelosi']"
1073,vclaim-pol-01073,['research']
1074,vclaim-pol-01074,['pelosi']
1075,vclaim-pol-01075,['changes']
1076,vclaim-pol-01076,['percent']
1077,vclaim-pol-01077,['care']
1078,vclaim-pol-01078,"['cost', 'paychecks']"
1079,vclaim-pol-01079,['board']
1080,vclaim-pol-01080,"['evers', 'which']"
1081,vclaim-pol-01081,['percent']
1082,vclaim-pol-01082,[]
1083,vclaim-pol-01083,[]
1084,vclaim-pol-01084,"['non', '-', 'citizens', 'citizens']"
1085,vclaim-pol-01085,"['we', 'year', 'friday']"
1086,vclaim-pol-01086,"['trump', 'he']"
1087,vclaim-pol-01087,['chicago']
1088,vclaim-pol-01088,['county']
1089,vclaim-pol-01089,[]
1090,vclaim-pol-01090,[]
1091,vclaim-pol-01091,"['sanger', 'slav', 'blacks']"
1092,vclaim-pol-01092,['americans']
1093,vclaim-pol-01093,"['russell', 'dems', 'they', 'we']"
1094,vclaim-pol-01094,"['nra', 'they', 'they', 'most']"
1095,vclaim-pol-01095,"['democrats', 'trump']"
1096,vclaim-pol-01096,['percent']
1097,vclaim-pol-01097,"['cortez', 'it', 'it']"
1098,vclaim-pol-01098,"['immigrants', 'workers']"
1099,vclaim-pol-01099,"['mother', 'i', 'pioneers']"
1100,vclaim-pol-01100,"['pepsi', 'employee']"
1101,vclaim-pol-01101,['she']
1102,vclaim-pol-01102,['i']
1103,vclaim-pol-01103,['mission']
1104,vclaim-pol-01104,"['cortez', 'score', 'accounts']"
1105,vclaim-pol-01105,['idea']
1106,vclaim-pol-01106,['harris']
1107,vclaim-pol-01107,['we']
1108,vclaim-pol-01108,"['customers', 'anyone', 'this']"
1109,vclaim-pol-01109,"['murray', 'way']"
1110,vclaim-pol-01110,['congress']
1111,vclaim-pol-01111,"['it', 'migrants']"
1112,vclaim-pol-01112,"['we', 'numbers', 'that', 'they']"
1113,vclaim-pol-01113,"['i', 'we']"
1114,vclaim-pol-01114,['warren']
1115,vclaim-pol-01115,"['trump', 'immigration']"
1116,vclaim-pol-01116,"['lawrence', 'media', 'it']"
1117,vclaim-pol-01117,['braverman']
1118,vclaim-pol-01118,[]
1119,vclaim-pol-01119,['caliphate']
1120,vclaim-pol-01120,[]
1121,vclaim-pol-01121,['locations']
1122,vclaim-pol-01122,['family']
1123,vclaim-pol-01123,"['trump', 'you', 'they', 'you', 'they', 'you']"
1124,vclaim-pol-01124,"['benefits', 'benefits']"
1125,vclaim-pol-01125,"['she', 'autopsy']"
1126,vclaim-pol-01126,['lettuce']
1127,vclaim-pol-01127,"['administration', 'company']"
1128,vclaim-pol-01128,"['we', 'billion', 'president']"
1129,vclaim-pol-01129,"['kissinger', 'trump', 'he', 'that']"
1130,vclaim-pol-01130,['act']
1131,vclaim-pol-01131,"['bill', 'it', 'that']"
1132,vclaim-pol-01132,[]
1133,vclaim-pol-01133,"['facts', 'majority']"
1134,vclaim-pol-01134,"['city', 'that', 'they']"
1135,vclaim-pol-01135,[]
1136,vclaim-pol-01136,['apprehensions']
1137,vclaim-pol-01137,[]
1138,vclaim-pol-01138,"['i', 'mexico', 'that', 'i', 'mexico', 'i', 'they']"
