,ver_claim_ids,ver_claim_encodings
233,vclaim-pol-00233,[0.00746889 0.00343213 0.03345424 ... 0.05772794 0.07902706 0.02441616]
234,vclaim-pol-00234,[0.00746889 0.06982539 0.06235216 ... 0.0465663  0.03797337 0.02126822]
235,vclaim-pol-00235,"[ 0.00746889 -0.06586801 -0.01815825 ...  0.04319948  0.0232924
 -0.01385639]"
236,vclaim-pol-00236,"[ 0.00746889 -0.06837146  0.04243229 ...  0.00199128  0.06936485
 -0.00455943]"
237,vclaim-pol-00237,"[ 0.00746889 -0.04709447  0.09267748 ...  0.04151445  0.01289638
  0.00586856]"
238,vclaim-pol-00238,[0.00746889 0.02707421 0.07595988 ... 0.00142949 0.01273488 0.04007018]
239,vclaim-pol-00239,"[ 0.00746889 -0.06848138  0.04513044 ... -0.02058319 -0.00082282
 -0.00260886]"
240,vclaim-pol-00240,"[ 0.00746889 -0.00601807  0.10325397 ...  0.09307558  0.03271092
  0.02279945]"
241,vclaim-pol-00241,"[ 0.00746889  0.10940582  0.05052113 ...  0.03934659 -0.01099474
 -0.00531135]"
242,vclaim-pol-00242,"[ 0.00746889 -0.00148353  0.06934371 ...  0.01633342  0.00721343
 -0.00510358]"
243,vclaim-pol-00243,"[ 0.00746889 -0.05030477  0.10264138 ...  0.01906139  0.01676338
  0.02799449]"
244,vclaim-pol-00244,"[ 0.00746889 -0.01720102  0.04534077 ...  0.00735354  0.04901738
 -0.00329568]"
245,vclaim-pol-00245,[0.00746889 0.25124076 0.04136439 ... 0.0459799  0.04476289 0.00071159]
246,vclaim-pol-00246,"[ 0.00746889 -0.02192236  0.0726589  ...  0.02737283 -0.00593302
  0.04257973]"
247,vclaim-pol-00247,"[ 0.00746889  0.10550111  0.0872144  ...  0.05250164  0.01838661
 -0.00632714]"
248,vclaim-pol-00248,"[ 0.00746889 -0.03552726 -0.017758   ...  0.02686221  0.03687344
  0.01495179]"
249,vclaim-pol-00249,"[ 0.00746889 -0.08601226  0.0634008  ...  0.02721325  0.01474197
  0.0281642 ]"
250,vclaim-pol-00250,[0.00746889 0.0108259  0.07794917 ... 0.04578664 0.03679663 0.01160544]
251,vclaim-pol-00251,"[ 0.00746889  0.03507129 -0.04282126 ...  0.02604833  0.03259486
  0.0058042 ]"
252,vclaim-pol-00252,"[ 0.00746889  0.03106579  0.03532101 ...  0.03859436  0.0253196
 -0.01385639]"
253,vclaim-pol-00253,"[ 0.00746889 -0.01618807  0.05633372 ...  0.04220397 -0.00451771
  0.02381196]"
254,vclaim-pol-00254,"[ 0.00746889 -0.03498192  0.17684293 ...  0.04895134  0.01873624
 -0.01385639]"
255,vclaim-pol-00255,[0.00746889 0.06388132 0.08082376 ... 0.04822158 0.0204307  0.01799147]
256,vclaim-pol-00256,"[ 0.00746889 -0.04026652  0.08971962 ...  0.04412481  0.05636228
 -0.01385639]"
257,vclaim-pol-00257,"[ 0.00746889  0.02717858  0.07472336 ...  0.00763849  0.04339281
 -0.01385639]"
258,vclaim-pol-00258,"[ 0.00746889  0.01790851  0.01386529 ...  0.04747737  0.00676991
 -0.00707769]"
259,vclaim-pol-00259,"[ 0.00746889  0.01484935  0.16235904 ...  0.03672261 -0.02242619
  0.0102198 ]"
260,vclaim-pol-00260,"[ 0.00746889 -0.06586801  0.11168157 ...  0.03039089  0.02384439
 -0.00852118]"
261,vclaim-pol-00261,[0.00746889 0.0935807  0.10424574 ... 0.02914438 0.0165322  0.012805  ]
262,vclaim-pol-00262,"[ 0.00746889 -0.06408457  0.12068234 ...  0.03659922  0.01855673
 -0.00197477]"
263,vclaim-pol-00263,"[ 0.00746889 -0.00273713  0.07631324 ...  0.0162433   0.03405203
  0.00949011]"
264,vclaim-pol-00264,"[ 0.00746889  0.17722875  0.01561532 ...  0.00782541  0.04613741
 -0.01023057]"
265,vclaim-pol-00265,"[ 0.00746889 -0.02836219  0.07947575 ... -0.01502576  0.04332806
 -0.01026931]"
266,vclaim-pol-00266,"[ 0.00746889 -0.05378189  0.0300963  ...  0.04660895 -0.00905655
  0.01605779]"
267,vclaim-pol-00267,"[ 0.00746889  0.09667097  0.14273657 ... -0.03641133  0.11991486
 -0.00222671]"
268,vclaim-pol-00268,"[ 0.00746889 -0.06586801  0.0955539  ...  0.02979192  0.0847533
  0.0173819 ]"
269,vclaim-pol-00269,"[ 0.00746889 -0.06586801  0.14496551 ...  0.04020074  0.05711291
  0.02547421]"
270,vclaim-pol-00270,"[ 0.00746889 -0.00428844  0.09113402 ...  0.0198294   0.06291237
 -0.00740355]"
271,vclaim-pol-00271,"[ 0.00746889  0.02284187  0.06861915 ...  0.06809428 -0.00529075
  0.02095402]"
272,vclaim-pol-00272,"[ 7.4688899e-03  1.5352316e-01 -5.0703576e-03 ...  1.4516518e-02
 -4.5072433e-05 -1.3856391e-02]"
273,vclaim-pol-00273,"[ 0.00746889  0.00404402  0.10023772 ...  0.04968534  0.01562108
 -0.01016954]"
274,vclaim-pol-00274,"[ 0.00746889 -0.00263825  0.08298089 ...  0.04417712  0.052655
 -0.01104451]"
275,vclaim-pol-00275,"[ 0.00746889 -0.06586801  0.05974473 ...  0.03912852  0.030092
 -0.01284892]"
276,vclaim-pol-00276,"[ 0.00746889  0.00559237  0.15833524 ...  0.07043412  0.03289033
 -0.01017006]"
277,vclaim-pol-00277,[0.00746889 0.007441   0.11018525 ... 0.0365156  0.02663247 0.01054616]
278,vclaim-pol-00278,"[ 0.00746889  0.01635318  0.0015957  ...  0.02187232  0.01017123
 -0.01385639]"
279,vclaim-pol-00279,"[ 0.00746889 -0.01340997  0.08158956 ...  0.02818083  0.00584012
 -0.00221889]"
280,vclaim-pol-00280,"[ 0.00746889 -0.06586801  0.15527058 ...  0.022723    0.00131479
  0.00334817]"
281,vclaim-pol-00281,"[ 0.00746889  0.02259923  0.01686463 ... -0.00562986  0.00860644
 -0.01385639]"
282,vclaim-pol-00282,"[ 0.00746889 -0.05721769  0.06506866 ...  0.02981733  0.06942939
  0.00294832]"
283,vclaim-pol-00283,"[ 0.00746889  0.10208461  0.0889127  ...  0.05560232 -0.01194453
  0.00341311]"
284,vclaim-pol-00284,"[ 0.00746889 -0.06226841  0.0554818  ...  0.01834205 -0.02746107
  0.01872946]"
285,vclaim-pol-00285,[0.00746889 0.10028747 0.01667393 ... 0.00451215 0.06701817 0.0136916 ]
286,vclaim-pol-00286,"[ 0.00746889  0.01677393 -0.01877871 ...  0.00596087 -0.03992914
 -0.01385639]"
287,vclaim-pol-00287,"[ 0.00746889  0.02806544  0.02868053 ...  0.03971664  0.04741198
 -0.00985175]"
288,vclaim-pol-00288,"[ 0.00746889 -0.04717458  0.07605235 ... -0.02420938  0.01942169
 -0.00670353]"
289,vclaim-pol-00289,"[ 0.00746889 -0.00132654  0.01310925 ...  0.07769303  0.00349826
 -0.00138385]"
290,vclaim-pol-00290,[0.00746889 0.03925745 0.12194006 ... 0.05583141 0.01319145 0.00650451]
291,vclaim-pol-00291,"[ 0.00746889  0.0413939   0.01930125 ...  0.03340898  0.05881831
 -0.00966676]"
292,vclaim-pol-00292,"[ 0.00746889 -0.03964701  0.08526834 ...  0.00865233  0.03776301
 -0.00561634]"
293,vclaim-pol-00293,"[ 0.00746889  0.04026487  0.02751665 ...  0.04403167 -0.00082561
  0.00998859]"
294,vclaim-pol-00294,"[ 0.00746889 -0.05139837 -0.0056068  ...  0.02818143  0.02145408
 -0.01213292]"
295,vclaim-pol-00295,[0.00746889 0.01829281 0.0435094  ... 0.05018452 0.02576312 0.0042706 ]
296,vclaim-pol-00296,[0.00746889 0.08394079 0.04752521 ... 0.00527314 0.05173432 0.02532189]
297,vclaim-pol-00297,"[ 0.00746889 -0.03108121  0.06306419 ...  0.05839533  0.00193723
 -0.00181211]"
298,vclaim-pol-00298,[0.00746889 0.16482438 0.08101588 ... 0.02924072 0.04796764 0.02395429]
299,vclaim-pol-00299,"[ 0.00746889  0.02511717  0.04405611 ...  0.08340055  0.04282785
 -0.0055133 ]"
300,vclaim-pol-00300,"[ 0.00746889  0.0493299   0.02323925 ...  0.04009541 -0.00773056
  0.01745416]"
301,vclaim-pol-00301,[0.00746889 0.09945532 0.10205223 ... 0.02440191 0.0010917  0.01806943]
302,vclaim-pol-00302,"[ 0.00746889 -0.09673768  0.00407415 ...  0.01507493  0.02990657
 -0.00509117]"
303,vclaim-pol-00303,"[ 0.00746889 -0.10974871  0.05409628 ...  0.00012915  0.02645321
  0.00544523]"
304,vclaim-pol-00304,"[ 0.00746889 -0.04778164  0.11733616 ...  0.03395868 -0.00474008
 -0.00716426]"
305,vclaim-pol-00305,[0.00746889 0.04128518 0.04656772 ... 0.07469735 0.01367834 0.01344182]
306,vclaim-pol-00306,"[ 0.00746889  0.06589258  0.06064246 ...  0.04315151  0.03538726
 -0.01302067]"
307,vclaim-pol-00307,"[ 0.00746889 -0.03782187  0.01339084 ...  0.02604833  0.05638998
  0.00916694]"
308,vclaim-pol-00308,"[ 0.00746889  0.07529952  0.17947213 ...  0.06294414  0.02504863
 -0.00077043]"
309,vclaim-pol-00309,[0.00746889 0.19974078 0.11072356 ... 0.07470132 0.03387975 0.01769074]
310,vclaim-pol-00310,"[ 0.00746889  0.04042658  0.03358883 ...  0.07479469  0.03205026
 -0.00826173]"
311,vclaim-pol-00311,"[ 0.00746889 -0.03811371  0.10921615 ...  0.04415019  0.02225816
  0.02336394]"
312,vclaim-pol-00312,"[ 0.00746889 -0.00153169 -0.04097388 ...  0.01266268 -0.01966449
 -0.01385639]"
313,vclaim-pol-00313,"[ 0.00746889  0.00473931  0.00309228 ...  0.05957133  0.01518187
 -0.01385639]"
314,vclaim-pol-00314,"[ 0.00746889 -0.03935728 -0.01406449 ... -0.00908708 -0.02332846
 -0.01385639]"
315,vclaim-pol-00315,"[ 0.00746889 -0.04046601 -0.00503738 ...  0.05588407  0.00533442
  0.0198387 ]"
316,vclaim-pol-00316,[0.00746889 0.02989667 0.05229224 ... 0.01845254 0.07010704 0.02762942]
317,vclaim-pol-00317,"[ 0.00746889 -0.0395825   0.05235415 ...  0.04532928  0.01158796
 -0.00535837]"
318,vclaim-pol-00318,"[ 0.00746889 -0.02345823  0.1037028  ...  0.02606287  0.01619277
 -0.00713065]"
319,vclaim-pol-00319,"[ 0.00746889 -0.03861685  0.04311513 ...  0.00119669  0.00519929
  0.00451229]"
320,vclaim-pol-00320,"[ 0.00746889 -0.06289516  0.08080467 ...  0.02570326  0.05000381
  0.00626771]"
321,vclaim-pol-00321,"[ 0.00746889  0.03775684  0.0890421  ...  0.0423077   0.00823682
 -0.01075515]"
322,vclaim-pol-00322,"[ 0.00746889 -0.03746223  0.08849972 ...  0.05464792  0.03915542
  0.01107317]"
323,vclaim-pol-00323,"[ 0.00746889 -0.04778164  0.02414855 ...  0.04299289  0.00375479
 -0.00819377]"
324,vclaim-pol-00324,[0.00746889 0.00725767 0.00824581 ... 0.05831636 0.02523687 0.01291599]
325,vclaim-pol-00325,"[ 7.4688899e-03  2.9418528e-02  2.0979367e-02 ...  5.9316054e-02
  9.4023788e-05 -2.6005383e-03]"
326,vclaim-pol-00326,"[ 0.00746889 -0.0575224  -0.01650635 ...  0.03083317 -0.02016173
 -0.01385639]"
327,vclaim-pol-00327,"[ 0.00746889 -0.01059636  0.06727344 ...  0.01188926  0.02178405
  0.03574584]"
328,vclaim-pol-00328,"[ 7.4688899e-03  2.5140394e-02  2.0315265e-02 ...  7.2659470e-02
 -1.1155700e-02 -5.1125375e-05]"
329,vclaim-pol-00329,"[ 0.00746889  0.01078374  0.02192189 ...  0.06027946 -0.02221568
 -0.01385639]"
330,vclaim-pol-00330,"[ 0.00746889 -0.00746236  0.11269826 ...  0.09090991  0.00591491
  0.0364245 ]"
331,vclaim-pol-00331,"[ 0.00746889 -0.03600807  0.06075064 ...  0.06175969  0.00591491
  0.0364245 ]"
332,vclaim-pol-00332,"[ 0.00746889 -0.0302367   0.09446138 ...  0.07074491  0.03440573
 -0.00062481]"
333,vclaim-pol-00333,"[ 0.00746889 -0.0817038   0.03560663 ... -0.00351538 -0.02111405
  0.01602066]"
334,vclaim-pol-00334,"[ 0.00746889  0.0117536   0.06751142 ...  0.07229525  0.00497631
 -0.01385639]"
335,vclaim-pol-00335,"[ 0.00746889 -0.07348404  0.0302406  ...  0.0152217   0.05116523
  0.05359598]"
336,vclaim-pol-00336,"[ 0.00746889  0.07309449  0.03620053 ...  0.00732414  0.01905925
 -0.00891861]"
337,vclaim-pol-00337,"[ 7.4688899e-03  4.3886594e-02  1.8229388e-02 ...  7.2161175e-02
  1.7040238e-02 -4.5471737e-05]"
338,vclaim-pol-00338,"[ 0.00746889 -0.07047672  0.05419214 ...  0.03629863  0.06052292
  0.00746634]"
339,vclaim-pol-00339,"[ 0.00746889 -0.02781819  0.09040175 ...  0.0040629   0.03696629
  0.0040896 ]"
340,vclaim-pol-00340,"[ 0.00746889 -0.0441684   0.00800099 ...  0.03384561  0.02201871
 -0.01385639]"
341,vclaim-pol-00341,"[ 0.00746889 -0.02781819  0.09883004 ...  0.04565587 -0.02544773
  0.01611618]"
342,vclaim-pol-00342,"[ 0.00746889 -0.03935728  0.0270483  ...  0.07856326  0.04038379
  0.00246124]"
343,vclaim-pol-00343,"[ 0.00746889 -0.01856116  0.03553101 ...  0.03738729  0.07764695
  0.0180211 ]"
344,vclaim-pol-00344,"[ 0.00746889 -0.0738919   0.03771138 ...  0.01743296  0.02331554
 -0.01385639]"
345,vclaim-pol-00345,[0.00746889 0.02440597 0.05525442 ... 0.02615419 0.0232937  0.00247857]
346,vclaim-pol-00346,"[ 0.00746889  0.05882186  0.13409784 ...  0.01540604 -0.01193844
  0.00159957]"
347,vclaim-pol-00347,"[ 0.00746889  0.00859168  0.07235628 ...  0.06090812 -0.01061185
  0.00159157]"
348,vclaim-pol-00348,"[ 0.00746889  0.16424447  0.13212214 ... -0.00260992  0.03197814
  0.01006889]"
349,vclaim-pol-00349,"[ 0.00746889  0.05097301  0.10696903 ...  0.06883444  0.00735797
 -0.00392544]"
350,vclaim-pol-00350,"[ 0.00746889 -0.0949657   0.0559409  ...  0.0401999   0.04759343
  0.0063909 ]"
351,vclaim-pol-00351,"[ 0.00746889 -0.05581553  0.07045391 ...  0.00728437 -0.04434213
  0.02067689]"
352,vclaim-pol-00352,"[ 0.00746889  0.0081952   0.06104697 ...  0.04597425  0.02353426
 -0.00376896]"
353,vclaim-pol-00353,"[ 0.00746889 -0.02470249  0.09182256 ...  0.00097224 -0.02012381
  0.01395538]"
354,vclaim-pol-00354,"[ 0.00746889 -0.04293088  0.07508672 ...  0.05987092  0.05879767
  0.01119737]"
355,vclaim-pol-00355,"[ 0.00746889 -0.04406167  0.01964252 ...  0.03318404  0.032229
 -0.01125803]"
356,vclaim-pol-00356,"[ 0.00746889 -0.04974368 -0.00237863 ...  0.05308925  0.03254225
 -0.01385639]"
357,vclaim-pol-00357,"[ 0.00746889 -0.03928105  0.07814041 ...  0.01346642  0.04735919
 -0.00318178]"
358,vclaim-pol-00358,"[ 0.00746889 -0.02941853  0.12372668 ...  0.10136554  0.0616136
 -0.01210811]"
359,vclaim-pol-00359,"[ 0.00746889 -0.07404196  0.08706056 ...  0.01643475 -0.01149172
 -0.00559049]"
360,vclaim-pol-00360,"[ 0.00746889 -0.05707561 -0.00479541 ... -0.03954515  0.02029736
 -0.01005367]"
361,vclaim-pol-00361,"[ 0.00746889  0.01537435 -0.02223335 ... -0.01555813 -0.01821501
 -0.00102074]"
362,vclaim-pol-00362,"[ 0.00746889 -0.07644303  0.00678361 ...  0.06308843  0.02891872
 -0.01385639]"
363,vclaim-pol-00363,"[ 0.00746889 -0.03720029 -0.01375058 ...  0.01784446 -0.04434213
  0.00496951]"
364,vclaim-pol-00364,"[ 0.00746889 -0.04464727  0.08932659 ...  0.0460712   0.03027715
  0.02159971]"
365,vclaim-pol-00365,"[ 0.00746889 -0.02358031  0.08944793 ... -0.02445809  0.01851736
 -0.01319442]"
366,vclaim-pol-00366,"[ 0.00746889 -0.04509433 -0.01015257 ...  0.02270128  0.01376921
 -0.00564579]"
367,vclaim-pol-00367,"[ 0.00746889  0.00701523  0.08440717 ...  0.01043098  0.06269504
 -0.01385639]"
368,vclaim-pol-00368,"[ 0.00746889 -0.07047672  0.01763244 ...  0.00497796 -0.01047377
 -0.01385639]"
369,vclaim-pol-00369,"[ 0.00746889  0.07358975  0.09225976 ...  0.08947963  0.05087637
 -0.0068953 ]"
370,vclaim-pol-00370,[0.00746889 0.02209723 0.09580419 ... 0.06773999 0.04609894 0.00151767]
371,vclaim-pol-00371,"[ 0.00746889 -0.01374004  0.01483663 ...  0.05758148  0.01680541
 -0.01385639]"
372,vclaim-pol-00372,"[ 0.00746889  0.03017531  0.06761076 ...  0.03808055  0.02709729
 -0.00968274]"
373,vclaim-pol-00373,"[ 0.00746889 -0.05326884  0.06040354 ...  0.04008937  0.03963305
  0.0276338 ]"
374,vclaim-pol-00374,[0.00746889 0.01462003 0.04043026 ... 0.06887956 0.10271547 0.00021885]
375,vclaim-pol-00375,"[ 0.00746889 -0.06564066  0.10608733 ...  0.00863629  0.03054807
 -0.01385639]"
376,vclaim-pol-00376,"[ 0.00746889 -0.03232403  0.03972164 ...  0.06646992  0.00439054
  0.01848637]"
377,vclaim-pol-00377,"[ 0.00746889 -0.02150326  0.06761985 ...  0.06474722  0.01556807
  0.02195373]"
378,vclaim-pol-00378,"[ 0.00746889 -0.04575607  0.06035398 ...  0.04658164  0.04277365
  0.00035416]"
379,vclaim-pol-00379,"[ 0.00746889 -0.02054245  0.07605527 ...  0.04500992  0.08004157
  0.02430284]"
380,vclaim-pol-00380,[0.00746889 0.10658131 0.08978834 ... 0.0310046  0.03229354 0.02686709]
381,vclaim-pol-00381,[0.00746889 0.00692313 0.10421745 ... 0.0407355  0.04729204 0.00283949]
382,vclaim-pol-00382,"[ 0.00746889 -0.05093327  0.03534857 ...  0.04769593  0.03988235
  0.02130606]"
383,vclaim-pol-00383,"[ 0.00746889  0.00233555  0.04438256 ...  0.06502326 -0.01729609
 -0.01385639]"
384,vclaim-pol-00384,[0.00746889 0.00044419 0.03617787 ... 0.06216616 0.05451721 0.0078101 ]
385,vclaim-pol-00385,"[ 0.00746889 -0.00835993  0.08205532 ...  0.04218925  0.05257115
 -0.0070412 ]"
386,vclaim-pol-00386,"[ 0.01143812 -0.06586801  0.16892551 ... -0.01249277  0.08837325
 -0.00229623]"
387,vclaim-pol-00387,"[ 7.4688899e-03 -4.7781643e-02  3.3934847e-02 ...  3.3258442e-02
  6.6225655e-02 -4.9150956e-05]"
388,vclaim-pol-00388,"[ 0.00746889 -0.01862476  0.03515689 ...  0.01966789  0.03282928
 -0.01385639]"
389,vclaim-pol-00389,"[ 0.00746889 -0.05285525 -0.0086083  ...  0.03220733  0.0454227
 -0.01385639]"
390,vclaim-pol-00390,"[ 0.00746889 -0.06945135 -0.02397591 ...  0.02197589 -0.00932999
 -0.00541897]"
391,vclaim-pol-00391,"[ 0.00746889 -0.06904653  0.07940799 ...  0.07851225  0.02870619
  0.06593391]"
392,vclaim-pol-00392,"[ 0.00746889  0.02612768  0.09214375 ...  0.05319593  0.04136725
 -0.00597919]"
393,vclaim-pol-00393,"[ 0.00746889 -0.06559873  0.04053991 ...  0.05454234  0.0433309
  0.03491703]"
394,vclaim-pol-00394,"[ 0.00746889  0.10956301  0.05311329 ...  0.01834016  0.00600348
 -0.01385639]"
395,vclaim-pol-00395,"[ 0.00746889  0.02806544  0.02433896 ...  0.01270737  0.00926865
 -0.00330092]"
396,vclaim-pol-00396,"[ 0.00746889 -0.06586801  0.04509223 ...  0.0335574   0.0599392
 -0.01182662]"
397,vclaim-pol-00397,"[ 0.00746889  0.15504786  0.04692088 ...  0.06713469 -0.00545751
 -0.00605219]"
398,vclaim-pol-00398,"[ 7.4688899e-03 -3.3941851e-03  1.0580124e-01 ...  3.8967341e-02
  4.4531883e-03  4.1674572e-05]"
399,vclaim-pol-00399,"[ 0.00746889 -0.06012191  0.01382557 ...  0.05105577  0.03176432
 -0.0120161 ]"
400,vclaim-pol-00400,"[ 0.00746889  0.03706093  0.10866618 ...  0.03765087  0.00966154
 -0.00704785]"
401,vclaim-pol-00401,"[ 0.00746889  0.0105716   0.02403824 ...  0.013282   -0.00775151
 -0.01385639]"
402,vclaim-pol-00402,[0.00746889 0.08787125 0.05321753 ... 0.07527227 0.01925073 0.04818068]
403,vclaim-pol-00403,"[ 0.00746889  0.09620246  0.05018443 ...  0.03005451  0.02954233
 -0.01385639]"
404,vclaim-pol-00404,"[ 0.00746889 -0.03635409  0.03093623 ...  0.02090057  0.00653967
 -0.00998099]"
405,vclaim-pol-00405,[0.00746889 0.0236077  0.04659829 ... 0.0228426  0.03053237 0.02102857]
406,vclaim-pol-00406,"[ 0.00746889 -0.05044382  0.02576194 ...  0.05468247  0.07688431
 -0.00740956]"
407,vclaim-pol-00407,"[ 0.00746889 -0.01327091  0.06208698 ... -0.0039126   0.00972296
 -0.01385639]"
408,vclaim-pol-00408,"[ 0.00746889 -0.06602991  0.02300893 ...  0.05064036  0.04120713
  0.00799371]"
409,vclaim-pol-00409,"[ 0.00746889 -0.03982659  0.04666175 ...  0.03370128  0.00466724
 -0.01328368]"
410,vclaim-pol-00410,[0.00746889 0.03262952 0.08521207 ... 0.02120131 0.02440801 0.02031181]
411,vclaim-pol-00411,"[ 0.00746889  0.10940582  0.03188403 ...  0.03365159  0.02395487
 -0.00916162]"
412,vclaim-pol-00412,"[ 0.00746889 -0.06586801  0.06123675 ...  0.01186936  0.03004566
 -0.01385639]"
413,vclaim-pol-00413,"[ 0.00746889 -0.09522378  0.01244888 ...  0.08152981 -0.015231
 -0.01385639]"
414,vclaim-pol-00414,"[ 0.00746889 -0.06586801  0.12573671 ...  0.01300643 -0.011232
 -0.01385639]"
415,vclaim-pol-00415,"[ 0.00746889  0.03261166  0.06951053 ...  0.06355233  0.06457958
 -0.01385639]"
416,vclaim-pol-00416,"[ 0.00746889 -0.06180367  0.10886417 ...  0.02879166  0.04540139
  0.01052738]"
417,vclaim-pol-00417,[0.00746889 0.0413939  0.12361011 ... 0.03268433 0.00450985 0.00564675]
418,vclaim-pol-00418,"[ 0.00746889 -0.05698573  0.09362434 ...  0.04866011  0.03056557
 -0.002118  ]"
419,vclaim-pol-00419,"[ 0.00746889  0.045189    0.09214501 ...  0.05602133  0.00642849
 -0.0080238 ]"
420,vclaim-pol-00420,"[ 0.00746889 -0.04996514  0.07681183 ...  0.00678033  0.01461141
 -0.00324365]"
421,vclaim-pol-00421,[0.00746889 0.26144642 0.05506176 ... 0.06182254 0.02960435 0.00781861]
422,vclaim-pol-00422,"[ 0.00746889 -0.06586801  0.19237141 ... -0.00166435  0.02028148
  0.03525081]"
423,vclaim-pol-00423,"[ 0.00746889 -0.06586801  0.09752125 ...  0.03913458  0.05773616
  0.00306582]"
424,vclaim-pol-00424,"[ 0.00746889  0.10366435  0.03316408 ...  0.02363787  0.05560007
 -0.00782541]"
425,vclaim-pol-00425,"[ 0.00746889 -0.0196829   0.14751442 ...  0.06615032  0.03247658
  0.00656133]"
426,vclaim-pol-00426,"[ 0.00746889  0.02999501  0.10435604 ...  0.01348331 -0.007818
 -0.01385639]"
427,vclaim-pol-00427,"[ 0.00746889  0.07921047  0.03408771 ...  0.03110162 -0.00305411
  0.01066967]"
428,vclaim-pol-00428,"[ 0.00746889 -0.11888607  0.06751942 ...  0.02869836  0.02586081
  0.00951512]"
429,vclaim-pol-00429,"[ 0.00746889 -0.02629125  0.08077486 ...  0.05833824  0.04421442
  0.02345026]"
430,vclaim-pol-00430,"[ 0.00746889  0.07605115  0.14771104 ...  0.03349948  0.03953939
 -0.01385639]"
431,vclaim-pol-00431,"[ 0.00746889 -0.06586801  0.17093101 ...  0.01353949  0.00511362
 -0.01385639]"
432,vclaim-pol-00432,"[ 0.00746889 -0.04778164  0.03093829 ...  0.02705353  0.02347329
 -0.01109974]"
433,vclaim-pol-00433,"[ 0.00746889 -0.04545277  0.0491866  ...  0.03186305  0.01042538
 -0.011027  ]"
434,vclaim-pol-00434,"[ 0.00746889  0.10007842  0.03984965 ...  0.04173975  0.04857266
 -0.01385639]"
435,vclaim-pol-00435,"[ 0.00746889 -0.0733759   0.0790697  ...  0.02390584  0.0570917
  0.00830051]"
436,vclaim-pol-00436,"[ 0.00746889 -0.09544792  0.03091773 ... -0.00484859  0.02943465
  0.000662  ]"
437,vclaim-pol-00437,"[ 0.00746889  0.10208461  0.08874705 ...  0.01472823  0.02298491
 -0.01350376]"
438,vclaim-pol-00438,"[ 0.00746889 -0.06586801  0.04900669 ...  0.00604088  0.02462748
  0.00218956]"
439,vclaim-pol-00439,"[ 0.00746889 -0.08072992  0.04979359 ...  0.05283144  0.02396061
 -0.01268995]"
440,vclaim-pol-00440,"[ 0.00746889 -0.03720029  0.0579576  ...  0.03496422 -0.00388277
  0.0093714 ]"
441,vclaim-pol-00441,"[ 0.00746889 -0.03540943  0.03942107 ...  0.0535891   0.01562574
 -0.00813409]"
442,vclaim-pol-00442,"[ 0.00746889 -0.03604792  0.13117969 ...  0.04105086  0.00585986
  0.01475894]"
443,vclaim-pol-00443,"[ 0.00746889  0.2051245   0.05574823 ...  0.03008126  0.06418879
 -0.0068953 ]"
444,vclaim-pol-00444,"[ 0.00746889  0.08871143  0.10480312 ...  0.02741854 -0.01139551
  0.00722296]"
445,vclaim-pol-00445,[0.00746889 0.03574666 0.01023112 ... 0.02741507 0.02164577 0.02849546]
446,vclaim-pol-00446,"[ 0.00746889 -0.0138259   0.02894051 ...  0.05984105  0.00169623
  0.0062324 ]"
