,ver_claim_ids,used_words_and_synonyms
156,vclaim-pol-00156,"['says', 'bruce', 'lee', 'said', ',', '``', 'continue', 'suffer', 'emotional', 'reaction', 'everything', 'said', '.', 'true', 'power', 'sitting', 'back', 'observing', 'everything', 'logic', '.', 'words', 'control', 'means', 'everyone', 'else', 'control', '.', 'breathe', 'allow', 'things', 'pass', '.', ""''""]"
157,vclaim-pol-00157,"['says', 'several', 'well-known', 'charities', 'goodwill', 'american', 'red', 'cross', 'overpay', 'ceos', 'spend', 'small', 'percentage', 'helping', 'people', '.']"
158,vclaim-pol-00158,"['``', 'host', 'issues', 'associated', 'high', 'b.m.i.s', '.', 'correlation', '’', 'prove', 'causation', ',', '’', 'significant', 'body', 'research', 'showing', 'weight', 'stigma', 'weight', 'cycling', 'explain', 'associations', 'see', 'higher', 'weights', 'poor', 'health', 'outcomes', '.', ""''""]"
159,vclaim-pol-00159,"['says', 'instead', 'arresting', 'teen', 'sneaking', 'gym', ',', 'chicago', 'cop', '``', 'shot', '53', 'times', '.', ""''""]"
160,vclaim-pol-00160,"['united', 'states', '``', 'energy', 'independent', '.', ""''""]"
161,vclaim-pol-00161,"['odessa', 'shooter', '``', 'beto', 'sticker', 'truck', '.', ""''""]"
162,vclaim-pol-00162,"['says', 'john', 'bolton', '``', 'fundamentally', 'man', 'left', '.', ""''""]"
163,vclaim-pol-00163,"['says', 'people', 'convicted', 'felonies', 'restraining', 'orders', '``', 'buy', 'firearm', 'without', 'going', 'background', 'check', '.', ""''""]"
164,vclaim-pol-00164,"['``', '150', 'million', 'people', 'private', 'insurance', '?', '50', 'million', 'people', 'lose', 'private', 'insurance', 'every', 'year', 'quit', 'jobs', ',', 'go', 'unemployed', ',', 'employer', 'changes', 'insurance', 'policy', '.', ""''""]"
165,vclaim-pol-00165,"['says', 'obama', 'administration', '``', ""n't"", 'lock', 'people', 'cages', '.', ""''""]"
166,vclaim-pol-00166,"['``', '54', 'senators', 'said', ',', 'let', ""'s"", 'background', 'checks', ',', 'let', ""'s"", 'get', 'rid', 'assault', 'weapons', ',', '54', 'senators', 'failed', 'filibuster', '.', ""''""]"
167,vclaim-pol-00167,"['``', 'difference', 'support', 'support', ',', 'vice', 'president', 'biden', ',', 'require', 'opt', '(', 'medicare', 'public', 'option', ')', ',', 'would', 'require', 'opt', '.', '…', 'would', 'automatically', 'enrolled', '.', '’', 'big', 'difference', '.', '…', 'forgetting', 'said', 'two', 'minutes', 'ago', '?', ""''""]"
168,vclaim-pol-00168,"['``', '90', '%', 'american', 'people', 'think', 'get', 'assault', 'weapons', 'street', '—', 'period', '.', ""''""]"
169,vclaim-pol-00169,"['says', 'aquatic', 'life', 'near', 'alaska', ',', 'canada', 'australia', 'found', 'cancer', 'mutations', 'result', 'fukushima', 'nuclear', 'disaster', '.']"
170,vclaim-pol-00170,"['``', 'one', 'unnamed', 'donor', 'gave', '$', '17', 'million', 'leo-affiliated', 'judicial', 'crisis', 'network', 'block', 'nomination', 'judge', 'merrick', 'garland', 'support', 'gorsuch', ';', 'donor', '—', 'perhaps', 'one', '—', 'gave', 'another', '$', '17', 'million', 'prop', 'kavanaugh', '.', ""''""]"
171,vclaim-pol-00171,"['says', 'photo', 'shows', 'president', 'ronald', 'reagan', 'meeting', 'taliban', 'leaders', 'white', 'house', '.']"
172,vclaim-pol-00172,"['scarecrow', 'discovered', 'texas', 'ranch', 'actually', 'human', 'skeleton', '.']"
173,vclaim-pol-00173,"['china', '``', 'worst', 'year', '57', 'years', '.', ""''""]"
174,vclaim-pol-00174,"['says', 'president', 'donald', 'trump', 'donated', '$', '1', 'million', 'relief', 'fund', 'bahamas', 'wake', 'hurricane', 'dorian', 'politicians', 'contributed', 'money', '.']"
175,vclaim-pol-00175,"['``', 'duck', '’', 'quack', '’', 'echo', 'nobody', 'figure', '.', ""''""]"
176,vclaim-pol-00176,"['quotes', 'ronald', 'reagan', 'saying', ',', '``', 'pretext', 'arms', 'ammunition', 'surrendered', ';', 'attempts', 'disarm', 'people', 'must', 'stopped', ',', 'force', 'necessary', '.', ""''""]"
177,vclaim-pol-00177,"['``', 'reality', 'americans', 'obama', 'presidency', '?', 'lost', 'wealth', 'incomes', 'fell', ',', 'particularly', 'bottom', 'ladder', '.', ""''""]"
178,vclaim-pol-00178,"['says', '``', 'led', 'fight', 'expand', 'medicaid', '.', ""''""]"
179,vclaim-pol-00179,"['thirty-four', '47', 'men', 'depicted', 'famous', '``', 'declaration', 'independence', ""''"", 'painting', 'slaveholders', '.']"
180,vclaim-pol-00180,"['says', 'car', 'accident', 'comedian', 'kevin', 'hart', '``', 'paralyzed', 'neck', ""''"", '``', 'vocal', 'cords', 'paralyzed', 'well', ',', 'leaving', 'inability', 'speak', '.', ""''""]"
181,vclaim-pol-00181,"['``', '390', 'million', 'guns', 'streets', 'country', '329', 'million', 'people', '.', ""''""]"
182,vclaim-pol-00182,"['``', '’', 'got', '600-plus', 'police', 'fire', 'pensions', 'downstate', 'cusp', 'insolvency', '’', 'revenues', 'need', 'able', 'keep', 'pensions', 'going', '.', ""''""]"
183,vclaim-pol-00183,"['says', 'dan', 'mccready', '``', 'really', 'admires', 'socialism', '.', ""''""]"
184,vclaim-pol-00184,"['says', 'donald', 'trump', 'tweet', 'credited', 'gov', '.', 'ron', 'desantis', 'hurricane', 'dorian', '’', 'path', 'away', 'florida', '.']"
185,vclaim-pol-00185,"['says', '``', 'sued', 'exxon', 'mobil', ""''"", 'california', 'attorney', 'general', '.']"
186,vclaim-pol-00186,"['tax', 'cuts', 'jobs', 'act', ',', '``', 'typical', 'american', 'worker', '’', 'pay', 'growing', '3', 'percent', 'year', ',', 'record', 'low', 'unemployment', '.', ""''""]"
187,vclaim-pol-00187,"['green', 'new', 'deal', '``', 'would', 'away', 'commercial', 'air', 'travel', '.', ""''""]"
188,vclaim-pol-00188,"['``', '70', '%', 'pollution', 'carbon', ""'re"", 'throwing', 'air', 'comes', 'three', 'industries', '.', ""''""]"
189,vclaim-pol-00189,"['says', 'actor', 'tim', 'allen', 'wrote', 'lengthy', 'anti-democrat', 'attack', 'facebook', '.']"
190,vclaim-pol-00190,"['``', 'two', 'large', 'whales', 'nasty', '’', 'sometimes', 'one', 'bro', 'sort', 'holds', '’', 'float', '.', ""''""]"
191,vclaim-pol-00191,"['says', 'rihanna', 'hired', '``', 'five', 'planes', 'carried', '90,000', 'liters', 'water', 'support', 'fire', 'control', ""''"", 'amazon', 'rainforest', '.']"
192,vclaim-pol-00192,"['``', 'gov', '.', 'evers', 'asked', 'director', 'wedc', 'stay', ""''""]"
193,vclaim-pol-00193,"['``', 'america', 'governors', '’', 'worn', 'blackface', 'black', 'governors', '.', ""''""]"
194,vclaim-pol-00194,"['says', 'alexandria', 'ocasio-cortez', 'tweeted', ',', '``', 'see', 'people', 'rushing', 'fill', 'cars', 'hurricane', 'gas', 'station', '.', '’', 'issue', 'electric', 'cars', '.', 'power', 'week', 'going', 'get', 'gas', '?', 'need', 'start', 'planning', 'ahead', 'moving', 'forward', '.', ""''""]"
195,vclaim-pol-00195,"['amazon', 'rainforest', 'fires', '``', 'directly', 'related', 'trade', ""''"", 'tensions', 'united', 'states', 'china', '.']"
196,vclaim-pol-00196,"['originally', '``', 'almost', 'models', 'predicted', ""''"", 'dorian', 'would', 'hit', 'alabama', '.']"
197,vclaim-pol-00197,"['referring', 'iraq', 'war', ',', '``', 'immediately', ',', 'moment', 'started', ',', 'came', 'war', 'moment', '.', ""''""]"
198,vclaim-pol-00198,"['``', '1789', ',', 'member', 'congress', 'u.s.', 'considered', 'civic', 'duty', ',', 'paid', '50', 'cents', 'day', '.', ""''""]"
199,vclaim-pol-00199,"['``', 'last', 'time', 'people', '(', 'created', 'hollywood', 'blacklist', ')', ',', 'people', 'ended', 'killing', '…', 'accused', ',', 'lost', 'right', 'work', '.', ""''""]"
200,vclaim-pol-00200,"['says', 'image', 'depicts', 'hurricane', 'dorian', 'bahamas', '.']"
201,vclaim-pol-00201,"['says', 'vice', 'president', ',', 'pinned', 'silver', 'star', 'navy', 'captain', 'afghanistan', 'carried', 'mortally', 'wounded', 'comrade', 'ravine', ',', 'resisted', 'receiving', 'medal', 'actions', '.']"
202,vclaim-pol-00202,"['``', '2010', '2017', ',', 'natural', 'gas', 'production', 'plummeted', 'nearly', '70', 'percent', 'new', 'york', ',', 'soared', 'almost', '1,000', 'percent', 'pennsylvania', '.', ""''""]"
203,vclaim-pol-00203,"['``', 'workers', 'begun', 'removing', 'spires', 'cinderella', 'castle', 'magic', 'kingdom', 'ahead', 'hurricane', 'dorian', '.', ""''""]"
204,vclaim-pol-00204,"['says', 'winston', 'churchill', 'said', ',', '``', 'enemies', '?', 'good', '.', 'means', '’', 'stood', 'something', ',', 'sometime', 'life', '.', ""''""]"
205,vclaim-pol-00205,"['says', 'photo', 'shows', 'donald', 'trump', 'holding', 'sign', 'says', ',', '``', 'matter', 'president', ',', 'jesus', 'still', 'king', '.', ""''""]"
206,vclaim-pol-00206,"['says', '``', 'bones', 'children', ""''"", 'found', 'jeffrey', 'epstein', '’', 'island', '.']"
207,vclaim-pol-00207,"['says', 'photo', 'shows', 'u.s.', 'rep.', 'ilhan', 'omar', '``', 'al', '’', 'qaida', 'training', 'camp', 'somalia', '.', ""''""]"
208,vclaim-pol-00208,"['1988', 'exorcism', 'took', 'place', 'house', 'still', 'standing', 'hurricane', 'ike', '.']"
209,vclaim-pol-00209,"['say', 'gov', '.', 'tony', 'evers', '‘', 'canceled', '’', 'sales', 'tax', 'holiday', 'year']"
210,vclaim-pol-00210,"['says', 'image', 'shows', 'photo', 'hurricane-ravaged', 'abaco', 'island', 'bahamas', '.']"
211,vclaim-pol-00211,"['quotes', 'george', 'washington', 'saying', '``', 'nation', 'mistrusts', 'citizens', 'guns', '…', 'longer', 'trusts', 'citizens', 'government', 'evil', 'plans', '.', ""''""]"
212,vclaim-pol-00212,"['says', 'dan', 'bishop', '``', 'took', 'vote', 'either', 'party', '—', 'vote', '—', 'pharmacists', 'able', 'tell', 'people', 'lower-cost', 'drugs', '.', ""''""]"
213,vclaim-pol-00213,"['florida', '’', 'red', 'flag', 'gun', 'law', 'used', '``', 'five', 'times', 'day', '.', ""''""]"
214,vclaim-pol-00214,"['says', 'u.s.', 'gives', 'israel', '``', '$', '3', 'billion', 'annually', ""''"", 'aid', 'zero', 'detroit', '.']"
215,vclaim-pol-00215,"['``', 'climate', 'scientists', 'agree', 'less', 'decade', 'turn', 'things', 'around', 'else', '’', 'stuck', ""'worst"", 'case', 'scenario', ""'"", 'including', 'rising', 'sea', 'levels', ',', 'devastating', 'droughts', ',', 'worsening', 'famines', '.', ""''""]"
216,vclaim-pol-00216,"['says', 'dan', 'mccready', '``', 'believes', 'open', 'borders', 'sanctuary', 'cities', '.', ""''""]"
217,vclaim-pol-00217,"['says', 'president', 'donald', 'trump', '``', 'taking', 'money', 'congress', 'authorized', 'protect', 'people', 'facing', 'disaster', 'order', 'indefinitely', 'detain', 'asylum', 'seekers', '.', ""''""]"
218,vclaim-pol-00218,"['push', 'assembly', 'democrats', 'seeking', 'americans', 'disabilities', 'act', 'accommodations', 'lawmaker', 'timed', 'make', 'vos', 'look', 'bad', 'became', 'president', '``', 'nation', '’', 'largest', 'bipartisan', 'organization', 'called', 'national', 'conference', 'state', 'legislatures', '.', ""''""]"
219,vclaim-pol-00219,"['``', '200,000', 'people', 'jail', 'crime', 'poor', 'able', 'afford', 'bail', '.', ""''""]"
220,vclaim-pol-00220,"['``', 'lag', 'behind', 'many', 'developed', 'nations', 'connectivity', 'speed', ',', 'also', 'paying', 'service', '.', ""''""]"
221,vclaim-pol-00221,"['``', '1', 'every', '4', 'car', 'accidents', 'u.s.', 'caused', 'texting', 'driving', '.', ""''""]"
222,vclaim-pol-00222,"['crimea', '``', 'sort', 'taken', 'away', 'president', 'obama', '.', '…', 'wanted', 'russia', 'called', 'g-8', '.', 'determination', '.', ""''""]"
223,vclaim-pol-00223,"['``', 'u.s.', 'leads', 'world', 'producing', 'oil', 'natural', 'gas', ',', 'time', 'reducing', 'energy-related', 'emissions', '.', ""''""]"
224,vclaim-pol-00224,"['``', 'made', 'ridiculous', 'deal', '(', 'iran', ')', '.', 'gave', '$', '150', 'billion', '.', 'gave', '$', '1.8', 'billion', ',', 'got', 'nothing', '.', ""''""]"
225,vclaim-pol-00225,"['``', 'last', 'year', ',', 'south', 'carolina', 'spent', '$', '21,756', 'per', 'prison', 'inmate', '$', '11,552', 'per', 'student', '.', ""''""]"
226,vclaim-pol-00226,"['says', 'determine', 'bell', 'pepper', '’', 'gender', '``', 'bumps', '.', ""''""]"
227,vclaim-pol-00227,"['``', '89,000', 'children', 'separated', 'parents', 'obama', ""''"", '``', '1,900', 'children', 'separated', 'trump', '.', ""''""]"
228,vclaim-pol-00228,"['says', '``', 'muhammad', 'owned', 'many', 'slaves', ""''"", 'robert', 'e.', 'lee', '``', 'slavery', '.', ""''""]"
229,vclaim-pol-00229,"['says', 'pope', 'francis', 'said', ',', '``', 'call', '‘', 'catholic', '’', 'vote', 'democrat', '.', 'grave', 'sin', ',', 'one', 'redemption', '.', ""''""]"
230,vclaim-pol-00230,"['says', 'susan', 'coleman', 'killed', 'affair', 'bill', 'clinton', '.']"
231,vclaim-pol-00231,"['says', 'president', 'donald', 'trump', '’', 'condemned', 'david', 'duke', 'richard', 'spencer', '.']"
232,vclaim-pol-00232,"['says', '12', 'restaurants', 'food', 'companies', '``', 'supporting', 'trump', '’', 're-election', '.', ""''""]"
233,vclaim-pol-00233,"['``', 'trump', 'destructive', 'person', 'century', 'hitler', ',', 'stalin', ',', 'mao', 'last', 'century', '.', 'may', 'responsible', 'many', 'million', 'deaths', '.', ""''""]"
234,vclaim-pol-00234,"['federal', 'pilot', 'program', 'dna', 'test', 'illegal', 'immigrants', 'showed', '``', 'something', 'like', '30', '%', '(', 'test', 'subjects', ')', 'fake', 'families', '.', ""''""]"
235,vclaim-pol-00235,"['says', '194', 'people', 'killed', 'mass', 'shootings', '2018', 'undocumented', 'immigrants', 'killed', '83,211', 'people', '.']"
236,vclaim-pol-00236,"['``', 'popeyes', 'manager', 'arrested', 'allegedly', 'dipping', 'chicken', 'cocaine', 'based', 'flour', 'increase', 'business', 'sales', '.', ""''""]"
237,vclaim-pol-00237,"['says', 'photo', 'shows', 'gas-powered', 'van', 'towing', 'diesel', 'generator', 'charging', 'electric', 'car', '.']"
238,vclaim-pol-00238,"['``', 'need', 'call', '911', 'scared', 'someone', 'room', 'dial', 'ask', 'pepperoni', 'pizza', '.', ""''""]"
239,vclaim-pol-00239,"['``', 'elected', 'officials', 'draw', '(', 'legislative', 'redistricting', ')', 'maps', '.', '’', '.', ""''""]"
240,vclaim-pol-00240,"['says', 'president', 'barack', 'obama', 'made', '``', 'legal', ""''"", 'media', '``', 'purposely', 'lie', ""''"", 'public', '``', 'quietly', 'signed', 'law', 'hr', '4310', '2012', '.', ""''""]"
241,vclaim-pol-00241,"['says', '``', 'dan', 'bishop', 'doubles', 'removing', 'coverage', 'people', 'pre-existing', 'conditions', '.', 'sham', '‘', 'association', 'health', 'plans', ',', '’', 'insurance', 'companies', ""n't"", 'pay', 'medications', 'pre-existing', 'conditions', '.', ""''""]"
242,vclaim-pol-00242,"['``', 'since', 'passage', 'tax', 'cuts', ',', 'real', 'disposable', 'personal', 'income', 'per', 'household', 'increased', '$', '5,205', '.', ""''""]"
243,vclaim-pol-00243,"['domino', '’', 'pizza', 'giving', 'person', 'shares', 'facebook', 'post', '``', 'coupon', 'valid', '2', 'large', 'pizzas', '.', ""''""]"
244,vclaim-pol-00244,"['instagram', 'users', 'must', 'post', 'note', '``', 'everything', '’', 'ever', 'posted', 'becomes', 'public', 'today', '.', ""''""]"
245,vclaim-pol-00245,"['``', 'something', 'like', 'one', 'four', 'young', 'black', 'men', 'country', 'end', 'criminal', 'justice', 'system', '.', 'may', 'end', 'jail', ',', 'may', 'end', 'parole', ',', 'may', 'end', 'probation', '.', ""''""]"
246,vclaim-pol-00246,"['``', 'yesterday', 'strongest', 'dollar', 'history', 'country', '.', ""''""]"
247,vclaim-pol-00247,"['``', 'boyfriend', 'loophole', ""''"", 'means', '``', 'commit', 'serious', 'crime', 'domestic', 'abuse', 'wife', ',', 'ca', ""n't"", 'get', 'gun', ',', 'girlfriend', ',', '.', ""''""]"
248,vclaim-pol-00248,"['``', 'average', ',', '65', '%', 'gun', 'deaths', 'america', 'suicides', '.', ""''""]"
249,vclaim-pol-00249,"['``', 'estimated', 'many', '300,000', 'auto', 'workers', 'may', 'job', 'end', 'year', '.', ""''""]"
250,vclaim-pol-00250,"['says', 'hitler', 'said', ',', '``', 'year', 'go', 'history', '.', 'first', 'time', ',', 'civilized', 'nation', 'full', 'gun', 'registration', '!', 'streets', 'safer', ',', 'police', 'efficient', ',', 'world', 'follow', 'lead', 'future', '!', ""''""]"
251,vclaim-pol-00251,"['u.s.', 'tariffs', 'china', '``', 'hurting', 'anybody', ""''"", 'united', 'states', '.']"
252,vclaim-pol-00252,"['``', 'law', 'says', 'mental', 'health', 'must', 'treated', 'physical', 'health', ',', ""''"", 'coverage', 'health', 'insurers', 'unequal', '.']"
253,vclaim-pol-00253,"['``', 'wow', ',', 'report', '!', 'google', 'manipulated', '2.6', 'million', '16', 'million', 'votes', 'hillary', 'clinton', '2016', 'election', '!', ""''""]"
254,vclaim-pol-00254,"['says', '``', 'wealthy', 'people', 'canada', 'donate', 'hospitals', ""''"", 'get', 'better', 'health', 'care', 'treatment', '.']"
255,vclaim-pol-00255,"['quotes', 'thomas', 'jefferson', 'saying', '``', 'governments', 'fear', 'people', ',', 'liberty', '.', 'people', 'fear', 'government', ',', 'tyranny', '.', 'strongest', 'reason', 'people', 'retain', 'right', 'keep', 'bear', 'arms', ',', 'last', 'resort', ',', 'protect', 'tyranny', 'government', '.', ""''""]"
256,vclaim-pol-00256,"['says', 'shooting', 'el', 'paso', ',', '``', 'sunday', ',', 'everyone', 'going', 'church', 'america', ',', 'praying', ',', 'next', 'day', 'kids', 'went', 'school', ',', '’', 'allowed', 'pray', 'bring', '.', ""''""]"
257,vclaim-pol-00257,"['says', 'philadelphia', 'shootings', '``', 'fake', ""''"", 'police', 'officers', 'sprayed', '``', 'fake', 'blood', '.', ""''""]"
258,vclaim-pol-00258,"['australia', '``', 'went', 'confiscated', 'guns', '.', 'know', 'australia', '?', 'venezuela', '.', ""''""]"
259,vclaim-pol-00259,"['says', 'pennsylvania', 'chemical', 'plant', 'louisiana', 'liquified', 'natural', 'gas', 'plant', '``', 'could', 'never', 'happened', ""''"", 'without', 'administration', '.']"
260,vclaim-pol-00260,"['says', 'pre-cut', 'onion', 'used', 'cook', 'following', 'day', '``', 'becomes', 'highly', 'poisonous', 'even', 'single', 'night', 'creates', 'toxic', 'bacteria', 'may', 'cause', 'adverse', 'stomach', 'infections', 'excess', 'bile', 'secretions', 'even', 'food', 'poisoning', '.', ""''""]"
261,vclaim-pol-00261,"['says', 'cnn', 'president', 'jeff', 'zucker', 'ordered', 'employees', 'downplay', 'bill', 'clinton', '’', 'relationship', 'jeffrey', 'epstein', 'make', 'look', 'like', 'epstein', '``', 'trump', '’', 'partner', '.', ""''""]"
262,vclaim-pol-00262,"['says', 'photo', 'trump', 'smiling', 'staff', 'hospital', 'dayton', ',', 'ohio', ',', 'staged', 'nurses', 'paid', 'actors', '.']"
263,vclaim-pol-00263,"['``', 'losing', 'cases', 'world', 'trade', 'organization', '.', '...', 'came', 'along', '.', '’', 'winning', 'lot', 'cases', 'know', '’', 'solid', 'ground', '.', ""''""]"
264,vclaim-pol-00264,"['man', 'arrested', 'lubbock', ',', 'texas', ',', 'police', 'gun', 'threat', 'said', '``', 'accomplices', 'going', 'different', 'wal-mart', 'stores', 'shooting', '.', ""''""]"
265,vclaim-pol-00265,"['``', '97', '%', 'murders', 'occur', 'handguns', '.', ""''""]"
266,vclaim-pol-00266,"['says', 'trump', 'administration', '’', 'new', 'policy', 'legal', 'immigrants', 'welfare', '``', 'around', '.', 'new', 'thing', 'president', 'trying', 'implement', ',', 'united', 'states', 'way', '.', ""''""]"
