,ver_claim_ids,used_words_and_synonyms
930,vclaim-pol-00930,36
931,vclaim-pol-00931,19
932,vclaim-pol-00932,21
933,vclaim-pol-00933,25
934,vclaim-pol-00934,20
935,vclaim-pol-00935,13
936,vclaim-pol-00936,31
937,vclaim-pol-00937,21
938,vclaim-pol-00938,23
939,vclaim-pol-00939,20
940,vclaim-pol-00940,29
941,vclaim-pol-00941,11
942,vclaim-pol-00942,5
943,vclaim-pol-00943,20
944,vclaim-pol-00944,22
945,vclaim-pol-00945,12
946,vclaim-pol-00946,28
947,vclaim-pol-00947,23
948,vclaim-pol-00948,30
949,vclaim-pol-00949,31
950,vclaim-pol-00950,26
951,vclaim-pol-00951,29
952,vclaim-pol-00952,52
953,vclaim-pol-00953,20
954,vclaim-pol-00954,30
955,vclaim-pol-00955,24
956,vclaim-pol-00956,9
957,vclaim-pol-00957,25
958,vclaim-pol-00958,25
959,vclaim-pol-00959,21
960,vclaim-pol-00960,15
961,vclaim-pol-00961,20
962,vclaim-pol-00962,16
963,vclaim-pol-00963,29
964,vclaim-pol-00964,14
965,vclaim-pol-00965,26
966,vclaim-pol-00966,7
967,vclaim-pol-00967,40
968,vclaim-pol-00968,21
969,vclaim-pol-00969,15
970,vclaim-pol-00970,27
971,vclaim-pol-00971,51
972,vclaim-pol-00972,13
973,vclaim-pol-00973,10
974,vclaim-pol-00974,14
975,vclaim-pol-00975,13
976,vclaim-pol-00976,19
977,vclaim-pol-00977,13
978,vclaim-pol-00978,26
979,vclaim-pol-00979,11
980,vclaim-pol-00980,17
981,vclaim-pol-00981,26
982,vclaim-pol-00982,25
983,vclaim-pol-00983,11
984,vclaim-pol-00984,21
985,vclaim-pol-00985,8
986,vclaim-pol-00986,25
987,vclaim-pol-00987,16
988,vclaim-pol-00988,38
989,vclaim-pol-00989,30
990,vclaim-pol-00990,27
991,vclaim-pol-00991,11
992,vclaim-pol-00992,21
993,vclaim-pol-00993,17
994,vclaim-pol-00994,15
995,vclaim-pol-00995,11
996,vclaim-pol-00996,21
997,vclaim-pol-00997,17
998,vclaim-pol-00998,22
999,vclaim-pol-00999,39
1000,vclaim-pol-01000,24
1001,vclaim-pol-01001,15
1002,vclaim-pol-01002,31
1003,vclaim-pol-01003,75
1004,vclaim-pol-01004,20
1005,vclaim-pol-01005,21
1006,vclaim-pol-01006,27
1007,vclaim-pol-01007,25
1008,vclaim-pol-01008,15
1009,vclaim-pol-01009,28
1010,vclaim-pol-01010,16
1011,vclaim-pol-01011,41
1012,vclaim-pol-01012,38
1013,vclaim-pol-01013,10
1014,vclaim-pol-01014,20
1015,vclaim-pol-01015,17
1016,vclaim-pol-01016,14
1017,vclaim-pol-01017,22
1018,vclaim-pol-01018,38
1019,vclaim-pol-01019,43
1020,vclaim-pol-01020,13
1021,vclaim-pol-01021,30
1022,vclaim-pol-01022,49
1023,vclaim-pol-01023,30
1024,vclaim-pol-01024,30
1025,vclaim-pol-01025,12
1026,vclaim-pol-01026,47
1027,vclaim-pol-01027,44
1028,vclaim-pol-01028,26
1029,vclaim-pol-01029,24
1030,vclaim-pol-01030,18
1031,vclaim-pol-01031,52
1032,vclaim-pol-01032,22
1033,vclaim-pol-01033,41
1034,vclaim-pol-01034,19
1035,vclaim-pol-01035,13
1036,vclaim-pol-01036,15
1037,vclaim-pol-01037,13
1038,vclaim-pol-01038,27
1039,vclaim-pol-01039,26
1040,vclaim-pol-01040,18
1041,vclaim-pol-01041,17
1042,vclaim-pol-01042,66
1043,vclaim-pol-01043,20
1044,vclaim-pol-01044,42
1045,vclaim-pol-01045,14
1046,vclaim-pol-01046,9
1047,vclaim-pol-01047,38
1048,vclaim-pol-01048,21
1049,vclaim-pol-01049,16
1050,vclaim-pol-01050,14
1051,vclaim-pol-01051,19
1052,vclaim-pol-01052,22
1053,vclaim-pol-01053,15
1054,vclaim-pol-01054,28
1055,vclaim-pol-01055,14
1056,vclaim-pol-01056,42
1057,vclaim-pol-01057,38
1058,vclaim-pol-01058,29
1059,vclaim-pol-01059,22
1060,vclaim-pol-01060,15
1061,vclaim-pol-01061,22
1062,vclaim-pol-01062,25
1063,vclaim-pol-01063,8
1064,vclaim-pol-01064,19
1065,vclaim-pol-01065,28
1066,vclaim-pol-01066,19
1067,vclaim-pol-01067,19
1068,vclaim-pol-01068,19
1069,vclaim-pol-01069,23
1070,vclaim-pol-01070,21
1071,vclaim-pol-01071,15
1072,vclaim-pol-01072,13
1073,vclaim-pol-01073,17
1074,vclaim-pol-01074,17
1075,vclaim-pol-01075,16
1076,vclaim-pol-01076,18
1077,vclaim-pol-01077,13
1078,vclaim-pol-01078,17
1079,vclaim-pol-01079,21
1080,vclaim-pol-01080,45
1081,vclaim-pol-01081,18
1082,vclaim-pol-01082,15
1083,vclaim-pol-01083,21
1084,vclaim-pol-01084,15
1085,vclaim-pol-01085,50
1086,vclaim-pol-01086,40
1087,vclaim-pol-01087,19
1088,vclaim-pol-01088,15
1089,vclaim-pol-01089,13
1090,vclaim-pol-01090,15
1091,vclaim-pol-01091,39
1092,vclaim-pol-01092,16
1093,vclaim-pol-01093,60
1094,vclaim-pol-01094,53
1095,vclaim-pol-01095,32
1096,vclaim-pol-01096,23
1097,vclaim-pol-01097,27
1098,vclaim-pol-01098,18
1099,vclaim-pol-01099,23
1100,vclaim-pol-01100,10
1101,vclaim-pol-01101,19
1102,vclaim-pol-01102,12
1103,vclaim-pol-01103,12
1104,vclaim-pol-01104,37
1105,vclaim-pol-01105,24
1106,vclaim-pol-01106,11
1107,vclaim-pol-01107,41
1108,vclaim-pol-01108,39
1109,vclaim-pol-01109,25
1110,vclaim-pol-01110,14
1111,vclaim-pol-01111,53
1112,vclaim-pol-01112,37
1113,vclaim-pol-01113,20
1114,vclaim-pol-01114,11
1115,vclaim-pol-01115,20
1116,vclaim-pol-01116,40
1117,vclaim-pol-01117,17
1118,vclaim-pol-01118,11
1119,vclaim-pol-01119,12
1120,vclaim-pol-01120,11
1121,vclaim-pol-01121,24
1122,vclaim-pol-01122,14
1123,vclaim-pol-01123,43
1124,vclaim-pol-01124,37
1125,vclaim-pol-01125,26
1126,vclaim-pol-01126,12
1127,vclaim-pol-01127,42
1128,vclaim-pol-01128,41
1129,vclaim-pol-01129,26
1130,vclaim-pol-01130,18
1131,vclaim-pol-01131,22
1132,vclaim-pol-01132,17
1133,vclaim-pol-01133,30
1134,vclaim-pol-01134,33
1135,vclaim-pol-01135,17
1136,vclaim-pol-01136,18
1137,vclaim-pol-01137,26
1138,vclaim-pol-01138,47
1139,vclaim-pol-01139,25
1140,vclaim-pol-01140,17
1141,vclaim-pol-01141,15
1142,vclaim-pol-01142,20
1143,vclaim-pol-01143,44
1144,vclaim-pol-01144,31
1145,vclaim-pol-01145,20
1146,vclaim-pol-01146,24
1147,vclaim-pol-01147,16
1148,vclaim-pol-01148,16
1149,vclaim-pol-01149,19
1150,vclaim-pol-01150,49
1151,vclaim-pol-01151,22
1152,vclaim-pol-01152,34
1153,vclaim-pol-01153,19
1154,vclaim-pol-01154,19
1155,vclaim-pol-01155,13
1156,vclaim-pol-01156,41
1157,vclaim-pol-01157,19
1158,vclaim-pol-01158,35
1159,vclaim-pol-01159,15
1160,vclaim-pol-01160,28
1161,vclaim-pol-01161,32
1162,vclaim-pol-01162,18
1163,vclaim-pol-01163,13
1164,vclaim-pol-01164,33
1165,vclaim-pol-01165,18
1166,vclaim-pol-01166,17
1167,vclaim-pol-01167,30
1168,vclaim-pol-01168,24
1169,vclaim-pol-01169,27
1170,vclaim-pol-01170,19
1171,vclaim-pol-01171,32
1172,vclaim-pol-01172,19
1173,vclaim-pol-01173,23
1174,vclaim-pol-01174,46
1175,vclaim-pol-01175,18
1176,vclaim-pol-01176,20
1177,vclaim-pol-01177,40
1178,vclaim-pol-01178,32
1179,vclaim-pol-01179,29
1180,vclaim-pol-01180,28
1181,vclaim-pol-01181,12
1182,vclaim-pol-01182,14
1183,vclaim-pol-01183,48
1184,vclaim-pol-01184,61
1185,vclaim-pol-01185,9
1186,vclaim-pol-01186,13
1187,vclaim-pol-01187,18
1188,vclaim-pol-01188,19
1189,vclaim-pol-01189,35
1190,vclaim-pol-01190,47
1191,vclaim-pol-01191,26
1192,vclaim-pol-01192,12
1193,vclaim-pol-01193,14
1194,vclaim-pol-01194,27
1195,vclaim-pol-01195,21
1196,vclaim-pol-01196,27
1197,vclaim-pol-01197,20
1198,vclaim-pol-01198,15
1199,vclaim-pol-01199,19
1200,vclaim-pol-01200,7
1201,vclaim-pol-01201,7
1202,vclaim-pol-01202,13
1203,vclaim-pol-01203,18
1204,vclaim-pol-01204,21
1205,vclaim-pol-01205,22
1206,vclaim-pol-01206,42
1207,vclaim-pol-01207,25
1208,vclaim-pol-01208,26
1209,vclaim-pol-01209,9
1210,vclaim-pol-01210,22
1211,vclaim-pol-01211,27
1212,vclaim-pol-01212,20
1213,vclaim-pol-01213,19
1214,vclaim-pol-01214,16
1215,vclaim-pol-01215,19
1216,vclaim-pol-01216,17
1217,vclaim-pol-01217,43
1218,vclaim-pol-01218,38
1219,vclaim-pol-01219,16
1220,vclaim-pol-01220,27
1221,vclaim-pol-01221,33
1222,vclaim-pol-01222,26
1223,vclaim-pol-01223,10
1224,vclaim-pol-01224,34
1225,vclaim-pol-01225,33
1226,vclaim-pol-01226,59
1227,vclaim-pol-01227,25
1228,vclaim-pol-01228,24
1229,vclaim-pol-01229,13
1230,vclaim-pol-01230,21
1231,vclaim-pol-01231,23
1232,vclaim-pol-01232,17
1233,vclaim-pol-01233,20
1234,vclaim-pol-01234,22
1235,vclaim-pol-01235,20
1236,vclaim-pol-01236,19
1237,vclaim-pol-01237,45
1238,vclaim-pol-01238,53
1239,vclaim-pol-01239,11
1240,vclaim-pol-01240,12
1241,vclaim-pol-01241,24
1242,vclaim-pol-01242,17
1243,vclaim-pol-01243,18
1244,vclaim-pol-01244,22
1245,vclaim-pol-01245,20
1246,vclaim-pol-01246,18
1247,vclaim-pol-01247,18
1248,vclaim-pol-01248,23
1249,vclaim-pol-01249,19
1250,vclaim-pol-01250,18
1251,vclaim-pol-01251,36
1252,vclaim-pol-01252,25
1253,vclaim-pol-01253,25
1254,vclaim-pol-01254,36
1255,vclaim-pol-01255,45
1256,vclaim-pol-01256,32
1257,vclaim-pol-01257,29
1258,vclaim-pol-01258,22
1259,vclaim-pol-01259,28
1260,vclaim-pol-01260,22
1261,vclaim-pol-01261,18
1262,vclaim-pol-01262,34
1263,vclaim-pol-01263,12
1264,vclaim-pol-01264,12
1265,vclaim-pol-01265,11
1266,vclaim-pol-01266,13
1267,vclaim-pol-01267,16
1268,vclaim-pol-01268,25
1269,vclaim-pol-01269,15
1270,vclaim-pol-01270,27
1271,vclaim-pol-01271,14
1272,vclaim-pol-01272,15
1273,vclaim-pol-01273,25
1274,vclaim-pol-01274,28
1275,vclaim-pol-01275,38
1276,vclaim-pol-01276,12
1277,vclaim-pol-01277,11
1278,vclaim-pol-01278,31
1279,vclaim-pol-01279,11
1280,vclaim-pol-01280,45
1281,vclaim-pol-01281,28
1282,vclaim-pol-01282,14
1283,vclaim-pol-01283,13
1284,vclaim-pol-01284,28
1285,vclaim-pol-01285,13
1286,vclaim-pol-01286,13
1287,vclaim-pol-01287,16
1288,vclaim-pol-01288,18
1289,vclaim-pol-01289,15
1290,vclaim-pol-01290,29
1291,vclaim-pol-01291,11
1292,vclaim-pol-01292,8
1293,vclaim-pol-01293,23
1294,vclaim-pol-01294,50
1295,vclaim-pol-01295,17
1296,vclaim-pol-01296,41
1297,vclaim-pol-01297,12
1298,vclaim-pol-01298,20
1299,vclaim-pol-01299,32
1300,vclaim-pol-01300,20
1301,vclaim-pol-01301,32
1302,vclaim-pol-01302,16
1303,vclaim-pol-01303,17
1304,vclaim-pol-01304,25
1305,vclaim-pol-01305,32
1306,vclaim-pol-01306,14
1307,vclaim-pol-01307,23
1308,vclaim-pol-01308,24
1309,vclaim-pol-01309,10
1310,vclaim-pol-01310,19
1311,vclaim-pol-01311,13
1312,vclaim-pol-01312,9
1313,vclaim-pol-01313,37
1314,vclaim-pol-01314,18
1315,vclaim-pol-01315,30
1316,vclaim-pol-01316,24
1317,vclaim-pol-01317,23
1318,vclaim-pol-01318,17
1319,vclaim-pol-01319,14
1320,vclaim-pol-01320,21
1321,vclaim-pol-01321,17
1322,vclaim-pol-01322,19
1323,vclaim-pol-01323,30
1324,vclaim-pol-01324,43
1325,vclaim-pol-01325,34
1326,vclaim-pol-01326,40
1327,vclaim-pol-01327,7
1328,vclaim-pol-01328,13
1329,vclaim-pol-01329,18
1330,vclaim-pol-01330,18
1331,vclaim-pol-01331,57
1332,vclaim-pol-01332,12
1333,vclaim-pol-01333,24
1334,vclaim-pol-01334,17
1335,vclaim-pol-01335,22
1336,vclaim-pol-01336,14
1337,vclaim-pol-01337,23
1338,vclaim-pol-01338,16
1339,vclaim-pol-01339,42
1340,vclaim-pol-01340,16
1341,vclaim-pol-01341,15
1342,vclaim-pol-01342,34
1343,vclaim-pol-01343,18
1344,vclaim-pol-01344,16
1345,vclaim-pol-01345,16
1346,vclaim-pol-01346,23
1347,vclaim-pol-01347,31
1348,vclaim-pol-01348,13
1349,vclaim-pol-01349,17
1350,vclaim-pol-01350,28
1351,vclaim-pol-01351,38
1352,vclaim-pol-01352,32
1353,vclaim-pol-01353,13
1354,vclaim-pol-01354,25
1355,vclaim-pol-01355,18
1356,vclaim-pol-01356,7
1357,vclaim-pol-01357,12
1358,vclaim-pol-01358,42
1359,vclaim-pol-01359,11
1360,vclaim-pol-01360,26
1361,vclaim-pol-01361,44
1362,vclaim-pol-01362,20
1363,vclaim-pol-01363,23
1364,vclaim-pol-01364,21
1365,vclaim-pol-01365,23
1366,vclaim-pol-01366,10
1367,vclaim-pol-01367,38
1368,vclaim-pol-01368,7
1369,vclaim-pol-01369,26
1370,vclaim-pol-01370,21
1371,vclaim-pol-01371,18
1372,vclaim-pol-01372,18
1373,vclaim-pol-01373,21
1374,vclaim-pol-01374,35
1375,vclaim-pol-01375,20
1376,vclaim-pol-01376,10
1377,vclaim-pol-01377,30
1378,vclaim-pol-01378,38
1379,vclaim-pol-01379,31
1380,vclaim-pol-01380,21
1381,vclaim-pol-01381,16
1382,vclaim-pol-01382,32
1383,vclaim-pol-01383,27
1384,vclaim-pol-01384,23
1385,vclaim-pol-01385,11
1386,vclaim-pol-01386,36
1387,vclaim-pol-01387,29
1388,vclaim-pol-01388,11
1389,vclaim-pol-01389,27
1390,vclaim-pol-01390,37
1391,vclaim-pol-01391,25
1392,vclaim-pol-01392,19
1393,vclaim-pol-01393,16
1394,vclaim-pol-01394,69
1395,vclaim-pol-01395,37
1396,vclaim-pol-01396,22
1397,vclaim-pol-01397,11
1398,vclaim-pol-01398,16
1399,vclaim-pol-01399,18
1400,vclaim-pol-01400,12
1401,vclaim-pol-01401,18
1402,vclaim-pol-01402,29
1403,vclaim-pol-01403,27
1404,vclaim-pol-01404,35
1405,vclaim-pol-01405,10
1406,vclaim-pol-01406,28
1407,vclaim-pol-01407,14
1408,vclaim-pol-01408,17
1409,vclaim-pol-01409,14
1410,vclaim-pol-01410,15
1411,vclaim-pol-01411,19
1412,vclaim-pol-01412,26
1413,vclaim-pol-01413,17
1414,vclaim-pol-01414,13
1415,vclaim-pol-01415,14
1416,vclaim-pol-01416,38
1417,vclaim-pol-01417,11
1418,vclaim-pol-01418,11
1419,vclaim-pol-01419,12
1420,vclaim-pol-01420,15
1421,vclaim-pol-01421,17
1422,vclaim-pol-01422,13
1423,vclaim-pol-01423,13
1424,vclaim-pol-01424,28
1425,vclaim-pol-01425,22
1426,vclaim-pol-01426,30
1427,vclaim-pol-01427,19
1428,vclaim-pol-01428,11
1429,vclaim-pol-01429,33
1430,vclaim-pol-01430,21
1431,vclaim-pol-01431,26
1432,vclaim-pol-01432,59
1433,vclaim-pol-01433,16
1434,vclaim-pol-01434,29
1435,vclaim-pol-01435,23
1436,vclaim-pol-01436,31
1437,vclaim-pol-01437,24
1438,vclaim-pol-01438,29
1439,vclaim-pol-01439,13
1440,vclaim-pol-01440,15
1441,vclaim-pol-01441,21
1442,vclaim-pol-01442,87
1443,vclaim-pol-01443,22
1444,vclaim-pol-01444,14
1445,vclaim-pol-01445,27
1446,vclaim-pol-01446,13
1447,vclaim-pol-01447,14
1448,vclaim-pol-01448,13
1449,vclaim-pol-01449,20
1450,vclaim-pol-01450,20
1451,vclaim-pol-01451,33
1452,vclaim-pol-01452,33
1453,vclaim-pol-01453,33
1454,vclaim-pol-01454,26
1455,vclaim-pol-01455,27
1456,vclaim-pol-01456,11
1457,vclaim-pol-01457,47
1458,vclaim-pol-01458,14
1459,vclaim-pol-01459,18
1460,vclaim-pol-01460,21
1461,vclaim-pol-01461,28
1462,vclaim-pol-01462,24
1463,vclaim-pol-01463,16
1464,vclaim-pol-01464,33
1465,vclaim-pol-01465,21
1466,vclaim-pol-01466,13
1467,vclaim-pol-01467,18
1468,vclaim-pol-01468,9
1469,vclaim-pol-01469,24
1470,vclaim-pol-01470,50
1471,vclaim-pol-01471,20
1472,vclaim-pol-01472,38
1473,vclaim-pol-01473,17
1474,vclaim-pol-01474,44
1475,vclaim-pol-01475,17
1476,vclaim-pol-01476,27
1477,vclaim-pol-01477,14
1478,vclaim-pol-01478,19
1479,vclaim-pol-01479,17
1480,vclaim-pol-01480,11
1481,vclaim-pol-01481,29
1482,vclaim-pol-01482,13
1483,vclaim-pol-01483,26
1484,vclaim-pol-01484,13
1485,vclaim-pol-01485,19
1486,vclaim-pol-01486,31
1487,vclaim-pol-01487,13
1488,vclaim-pol-01488,14
1489,vclaim-pol-01489,12
1490,vclaim-pol-01490,11
1491,vclaim-pol-01491,24
1492,vclaim-pol-01492,27
1493,vclaim-pol-01493,21
1494,vclaim-pol-01494,28
1495,vclaim-pol-01495,28
1496,vclaim-pol-01496,19
1497,vclaim-pol-01497,29
1498,vclaim-pol-01498,31
1499,vclaim-pol-01499,23
1500,vclaim-pol-01500,29
1501,vclaim-pol-01501,18
1502,vclaim-pol-01502,27
1503,vclaim-pol-01503,20
1504,vclaim-pol-01504,14
1505,vclaim-pol-01505,17
1506,vclaim-pol-01506,33
1507,vclaim-pol-01507,18
1508,vclaim-pol-01508,21
1509,vclaim-pol-01509,21
1510,vclaim-pol-01510,27
1511,vclaim-pol-01511,9
1512,vclaim-pol-01512,31
1513,vclaim-pol-01513,16
1514,vclaim-pol-01514,18
1515,vclaim-pol-01515,18
1516,vclaim-pol-01516,12
1517,vclaim-pol-01517,12
1518,vclaim-pol-01518,14
1519,vclaim-pol-01519,13
1520,vclaim-pol-01520,29
1521,vclaim-pol-01521,19
1522,vclaim-pol-01522,25
1523,vclaim-pol-01523,22
1524,vclaim-pol-01524,42
1525,vclaim-pol-01525,13
1526,vclaim-pol-01526,9
1527,vclaim-pol-01527,25
1528,vclaim-pol-01528,18
1529,vclaim-pol-01529,13
1530,vclaim-pol-01530,15
1531,vclaim-pol-01531,19
1532,vclaim-pol-01532,44
1533,vclaim-pol-01533,19
1534,vclaim-pol-01534,16
1535,vclaim-pol-01535,15
1536,vclaim-pol-01536,32
1537,vclaim-pol-01537,9
1538,vclaim-pol-01538,25
1539,vclaim-pol-01539,31
1540,vclaim-pol-01540,35
1541,vclaim-pol-01541,15
1542,vclaim-pol-01542,18
1543,vclaim-pol-01543,15
1544,vclaim-pol-01544,22
1545,vclaim-pol-01545,37
1546,vclaim-pol-01546,29
1547,vclaim-pol-01547,7
1548,vclaim-pol-01548,35
1549,vclaim-pol-01549,14
1550,vclaim-pol-01550,14
1551,vclaim-pol-01551,14
1552,vclaim-pol-01552,16
1553,vclaim-pol-01553,12
1554,vclaim-pol-01554,19
1555,vclaim-pol-01555,29
1556,vclaim-pol-01556,8
1557,vclaim-pol-01557,16
1558,vclaim-pol-01558,20
1559,vclaim-pol-01559,35
1560,vclaim-pol-01560,11
1561,vclaim-pol-01561,24
1562,vclaim-pol-01562,16
1563,vclaim-pol-01563,11
1564,vclaim-pol-01564,18
1565,vclaim-pol-01565,20
1566,vclaim-pol-01566,14
1567,vclaim-pol-01567,24
1568,vclaim-pol-01568,29
1569,vclaim-pol-01569,24
1570,vclaim-pol-01570,22
1571,vclaim-pol-01571,36
1572,vclaim-pol-01572,25
1573,vclaim-pol-01573,16
1574,vclaim-pol-01574,16
1575,vclaim-pol-01575,25
1576,vclaim-pol-01576,24
1577,vclaim-pol-01577,22
1578,vclaim-pol-01578,27
1579,vclaim-pol-01579,17
1580,vclaim-pol-01580,12
1581,vclaim-pol-01581,15
1582,vclaim-pol-01582,28
1583,vclaim-pol-01583,32
1584,vclaim-pol-01584,13
1585,vclaim-pol-01585,26
1586,vclaim-pol-01586,19
1587,vclaim-pol-01587,19
1588,vclaim-pol-01588,45
1589,vclaim-pol-01589,18
1590,vclaim-pol-01590,15
1591,vclaim-pol-01591,21
1592,vclaim-pol-01592,23
1593,vclaim-pol-01593,30
1594,vclaim-pol-01594,31
1595,vclaim-pol-01595,16
1596,vclaim-pol-01596,20
1597,vclaim-pol-01597,40
1598,vclaim-pol-01598,24
1599,vclaim-pol-01599,10
1600,vclaim-pol-01600,18
1601,vclaim-pol-01601,39
1602,vclaim-pol-01602,27
1603,vclaim-pol-01603,14
1604,vclaim-pol-01604,30
1605,vclaim-pol-01605,37
1606,vclaim-pol-01606,23
1607,vclaim-pol-01607,12
1608,vclaim-pol-01608,15
1609,vclaim-pol-01609,25
1610,vclaim-pol-01610,19
1611,vclaim-pol-01611,15
1612,vclaim-pol-01612,12
1613,vclaim-pol-01613,26
1614,vclaim-pol-01614,9
1615,vclaim-pol-01615,19
1616,vclaim-pol-01616,18
1617,vclaim-pol-01617,29
1618,vclaim-pol-01618,20
1619,vclaim-pol-01619,36
1620,vclaim-pol-01620,19
1621,vclaim-pol-01621,50
1622,vclaim-pol-01622,13
1623,vclaim-pol-01623,38
1624,vclaim-pol-01624,7
1625,vclaim-pol-01625,27
1626,vclaim-pol-01626,17
1627,vclaim-pol-01627,31
1628,vclaim-pol-01628,14
1629,vclaim-pol-01629,24
1630,vclaim-pol-01630,29
1631,vclaim-pol-01631,33
1632,vclaim-pol-01632,29
1633,vclaim-pol-01633,33
1634,vclaim-pol-01634,21
1635,vclaim-pol-01635,52
1636,vclaim-pol-01636,21
1637,vclaim-pol-01637,19
1638,vclaim-pol-01638,12
1639,vclaim-pol-01639,15
1640,vclaim-pol-01640,27
1641,vclaim-pol-01641,20
1642,vclaim-pol-01642,19
1643,vclaim-pol-01643,43
1644,vclaim-pol-01644,18
1645,vclaim-pol-01645,23
1646,vclaim-pol-01646,26
1647,vclaim-pol-01647,13
1648,vclaim-pol-01648,11
1649,vclaim-pol-01649,18
1650,vclaim-pol-01650,21
1651,vclaim-pol-01651,30
1652,vclaim-pol-01652,25
1653,vclaim-pol-01653,23
1654,vclaim-pol-01654,19
1655,vclaim-pol-01655,20
1656,vclaim-pol-01656,18
1657,vclaim-pol-01657,40
1658,vclaim-pol-01658,8
1659,vclaim-pol-01659,12
1660,vclaim-pol-01660,20
1661,vclaim-pol-01661,12
1662,vclaim-pol-01662,55
1663,vclaim-pol-01663,44
1664,vclaim-pol-01664,28
1665,vclaim-pol-01665,36
1666,vclaim-pol-01666,23
1667,vclaim-pol-01667,37
1668,vclaim-pol-01668,15
1669,vclaim-pol-01669,18
1670,vclaim-pol-01670,15
1671,vclaim-pol-01671,13
1672,vclaim-pol-01672,21
1673,vclaim-pol-01673,35
1674,vclaim-pol-01674,15
1675,vclaim-pol-01675,52
1676,vclaim-pol-01676,22
1677,vclaim-pol-01677,28
1678,vclaim-pol-01678,12
1679,vclaim-pol-01679,20
1680,vclaim-pol-01680,16
1681,vclaim-pol-01681,18
1682,vclaim-pol-01682,21
1683,vclaim-pol-01683,36
1684,vclaim-pol-01684,22
1685,vclaim-pol-01685,39
1686,vclaim-pol-01686,18
1687,vclaim-pol-01687,8
1688,vclaim-pol-01688,15
1689,vclaim-pol-01689,12
1690,vclaim-pol-01690,21
1691,vclaim-pol-01691,18
1692,vclaim-pol-01692,52
1693,vclaim-pol-01693,28
1694,vclaim-pol-01694,27
1695,vclaim-pol-01695,16
1696,vclaim-pol-01696,27
1697,vclaim-pol-01697,21
1698,vclaim-pol-01698,25
1699,vclaim-pol-01699,13
1700,vclaim-pol-01700,14
1701,vclaim-pol-01701,28
1702,vclaim-pol-01702,33
1703,vclaim-pol-01703,23
1704,vclaim-pol-01704,6
1705,vclaim-pol-01705,18
1706,vclaim-pol-01706,17
1707,vclaim-pol-01707,51
1708,vclaim-pol-01708,13
1709,vclaim-pol-01709,24
1710,vclaim-pol-01710,12
1711,vclaim-pol-01711,10
1712,vclaim-pol-01712,15
1713,vclaim-pol-01713,21
1714,vclaim-pol-01714,14
1715,vclaim-pol-01715,13
1716,vclaim-pol-01716,38
1717,vclaim-pol-01717,19
1718,vclaim-pol-01718,14
1719,vclaim-pol-01719,17
1720,vclaim-pol-01720,24
1721,vclaim-pol-01721,16
1722,vclaim-pol-01722,17
1723,vclaim-pol-01723,25
1724,vclaim-pol-01724,26
1725,vclaim-pol-01725,21
1726,vclaim-pol-01726,14
1727,vclaim-pol-01727,37
1728,vclaim-pol-01728,55
1729,vclaim-pol-01729,18
1730,vclaim-pol-01730,17
1731,vclaim-pol-01731,18
1732,vclaim-pol-01732,27
1733,vclaim-pol-01733,18
1734,vclaim-pol-01734,21
1735,vclaim-pol-01735,29
1736,vclaim-pol-01736,24
1737,vclaim-pol-01737,23
1738,vclaim-pol-01738,12
1739,vclaim-pol-01739,25
1740,vclaim-pol-01740,13
1741,vclaim-pol-01741,33
1742,vclaim-pol-01742,17
1743,vclaim-pol-01743,22
1744,vclaim-pol-01744,17
1745,vclaim-pol-01745,31
1746,vclaim-pol-01746,14
1747,vclaim-pol-01747,16
1748,vclaim-pol-01748,32
1749,vclaim-pol-01749,18
1750,vclaim-pol-01750,22
1751,vclaim-pol-01751,21
1752,vclaim-pol-01752,22
1753,vclaim-pol-01753,27
1754,vclaim-pol-01754,11
1755,vclaim-pol-01755,15
1756,vclaim-pol-01756,47
1757,vclaim-pol-01757,17
1758,vclaim-pol-01758,26
1759,vclaim-pol-01759,25
1760,vclaim-pol-01760,20
1761,vclaim-pol-01761,29
1762,vclaim-pol-01762,13
1763,vclaim-pol-01763,42
1764,vclaim-pol-01764,31
1765,vclaim-pol-01765,25
1766,vclaim-pol-01766,20
1767,vclaim-pol-01767,25
1768,vclaim-pol-01768,14
1769,vclaim-pol-01769,39
1770,vclaim-pol-01770,19
1771,vclaim-pol-01771,33
1772,vclaim-pol-01772,18
1773,vclaim-pol-01773,28
1774,vclaim-pol-01774,11
1775,vclaim-pol-01775,32
1776,vclaim-pol-01776,15
1777,vclaim-pol-01777,11
1778,vclaim-pol-01778,37
1779,vclaim-pol-01779,22
1780,vclaim-pol-01780,25
1781,vclaim-pol-01781,14
1782,vclaim-pol-01782,25
1783,vclaim-pol-01783,19
1784,vclaim-pol-01784,17
1785,vclaim-pol-01785,49
1786,vclaim-pol-01786,43
1787,vclaim-pol-01787,16
1788,vclaim-pol-01788,18
1789,vclaim-pol-01789,8
1790,vclaim-pol-01790,20
1791,vclaim-pol-01791,28
1792,vclaim-pol-01792,20
1793,vclaim-pol-01793,24
1794,vclaim-pol-01794,15
1795,vclaim-pol-01795,13
1796,vclaim-pol-01796,40
1797,vclaim-pol-01797,17
1798,vclaim-pol-01798,25
1799,vclaim-pol-01799,43
1800,vclaim-pol-01800,22
1801,vclaim-pol-01801,28
1802,vclaim-pol-01802,25
1803,vclaim-pol-01803,20
1804,vclaim-pol-01804,17
1805,vclaim-pol-01805,27
1806,vclaim-pol-01806,30
1807,vclaim-pol-01807,18
