,input_claim_ids,used_words_and_synonyms
59,20160115_GOP_charlston_0138,"['get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'elect', 'elective', ',', ""'"", 'probe', 'investigation', 'federal_bureau_of_investigation', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', '.']"
60,20160115_GOP_charlston_0139,"['get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'elect', 'elective', ',', 'first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 'hundred', 'days', 'day', 'sidereal_day', ',', 'alternatively', 'rather', 'setting', 'mise_en_scene', 'context', 'place_setting', 'mount', 'put', 'determine', 'specify', 'set', 'fix', 'arrange', 'plant', 'jell', 'typeset', 'sic', 'place', 'rig', 'set_up', 'adjust', 'fructify', 'dress', 'agenda', ',', 'might', 'departure', 'passing', 'going', 'travel', 'go', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'back', 'rear', 'spinal_column', 'binding', 'second', 'bet_on', 'forth', 'away', 'white', 'egg_white', 'flannel', 'whiten', 'blank', 'ashen', 'house', 'firm', 'sign_of_the_zodiac', 'family', 'theater', 'courthouse', '.']"
61,20160115_GOP_charlston_0740,"['e', 'holder', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'see', 'view', 'watch', 'mission', 'deputation', 'brainwashing', 'brainwash', 'american', 'american_english', 'people', 'citizenry', 'multitude', 'gun', 'artillery', 'gunman', 'grease-gun', 'accelerator', '.']"
62,20160115_GOP_charlston_0047,"['last', 'low', 'abject', 'humble', 'depleted', 'broken', 'gloomy', 'lowest', 'percentage', 'share', 'american', 'american_english', 'working', 'work', 'function', 'exercise', 'make', 'bring', 'cultivate', 'influence', 'shape', 'knead', 'exploit', 'solve', 'ferment', 'sour', 'running', 'today', 'nowadays', 'year', 'class', 's', '1', '.']"
63,20160115_GOP_charlston_0048,"['median', 'medial', 'wages', 'wage', 'engage', 'wag', 'stagnate', 'idle', '.']"
64,20160115_GOP_charlston_0049,"['o', 'economy', 'left', 'left_field', 'leave', 'exit', 'entrust', 'bequeath', 'impart', 'forget', 'leftover', 'buttocks', 'behind', 'working', 'work', 'function', 'exercise', 'make', 'bring', 'cultivate', 'influence', 'shape', 'knead', 'exploit', 'solve', 'ferment', 'sour', 'running', 'work_force', 'man', 'serviceman', 'homo', 'valet', 'world', 'woman', 'charwoman', 'womanhood', 'state', 'country', 'nation', 'area', '.']"
65,20160115_GOP_charlston_1591,"['fact', ',', 'budget', 'ever', 'always', 'vote', ',', 'ted', ',', 'stallion', 'entire', 'integral', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 'senate', 'united_states_senate', 'rand', 'witwatersrand', 'paul', 'brag', 'boast', 'cut', 'stinger', 'deletion', 'snub', 'baseball_swing', 'reduce', 'swerve', 'write_out', 'edit', 'hack', 'switch_off', 'ignore', 'abridge', 'dilute', 'geld', 'defense', 'defense_mechanism', 'department_of_defense', 'refutation', 'defensive_structure', '.']"
66,20160115_GOP_charlston_1616,"['manner', 'means', 'direction', 'way', 'room', ',', 'attack', 'fire', 'approach', 'assail', 'support', 'keep', 'hold', 'continue', 'prevent', 'observe', 'retain', 'sustain', 'restrain', 'keep_open', 'preserve', 'throw', 'shed', 'give', 'project', 'bewilder', 'hurl', 'confuse', 'military', 'budget', ',', 'm', 'know', 'acknowledge', 'sleep_together', 'full_moon', 'full', 'wax', 'entire', 'broad', 'wide', 'fully', 'well', 'good', 'vote', 'amendment', 'addition', 'increase', 'spending', 'outgo', 'spend', '$', '6', 'billion', 'million', '.']"
67,20160115_GOP_charlston_1579,"['use', 'practice', 'used', 'exploited', 'secondhand', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'favor', 'party_favor', 'prefer', 'privilege', 'birthright', 'citizenship', ',', '.']"
68,20160115_GOP_charlston_1579,"['use', 'practice', 'used', 'exploited', 'secondhand', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'favor', 'party_favor', 'prefer', 'privilege', 'birthright', 'citizenship', ',', '.']"
69,20160117_democrats_charlston_0413,"['drive', 'force', 'repel', 'tug', 'driven', 'compulsive', 'costs', 'cost', 'monetary_value', 'price', 'last', 'low', 'abject', 'humble', 'depleted', 'broken', 'gloomy', 'lowest', ""'"", 'fifty', 'old_age', 'long_time', 'days', 'year', 'class', '.']"
70,20160117_democrats_charlston_0414,"[""'"", 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'person', 'individual', 'costs', 'cost', 'monetary_value', 'price', '.']"
71,20160117_democrats_charlston_0129,"[',', 'please', 'pleased', 'hear', 'learn', 'listen', 'senator', 'drum_sander', 'change_by_reversal', 'turn_back', 'overrule', 'revoke', 'invert', 'reversed', 'converse', 'position', 'military_position', 'status', 'placement', 'situation', 'side', 'place', 'stead', 'put', 'unsusceptibility', 'immunity', 'exemption', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', 'forward', 'advancing', 'forth', 'ahead', 'fore', 'joining', 'join', 'connect', 'member', 'extremity', 'penis', 'congress', 'sexual_intercourse', 'already', 'introduce', 'insert', 'bring_in', 'precede', 'inaugurate', 'legislation', '.']"
72,20160117_democrats_charlston_0122,"['vote', 'call', 'cry', 'birdcall', 'margin_call', 'call_option', 'name', 'shout', 'visit', 'address', 'bid', 'predict', ',', 'charleston', 'loophole', '.']"
73,20160117_democrats_charlston_0994,"['unfortunately', ',', 'much', 'a_lot', 'budget', 'continue', 'proceed', 'retain', 'stay', 'cover', 'battle', 'fight', 'competitiveness', 'contend', 'crusade', 'old', 'erstwhile', 'honest-to-god', 'previous', 'cold', 'coldness', 'war', 'soviet', 'union', 'coupling', 'marriage', '.']"
74,20160117_democrats_charlston_0995,"['little', 'small', 'fiddling', 'short', 'budget', 'lupus_erythematosus', 'less', 'ten', 'percentage', 'actually', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'fight', 'contend', 'crusade', 'active', 'isis', 'directorate_for_inter-services_intelligence', 'international', 'external', 'terrorism', '.']"
75,20160204_democrats_new_hampshire_0623,"['group', 'national', 'home', 'security', 'security_system', 'expert', ',', 'military', 'intelligence', 'news', ',', 'publish', 'issue', 'write_out', 'refer', 'concern', 'statement', 'argument', 'affirmation', 'instruction', 'senator', 'drum_sander', ""'"", 'position', 'view', 'opinion', 'scene', 'horizon', 'see', 'watch', 'foreign', 'alien', 'extraneous', 'policy', ',', 'indicate', 'orient', 'charge', 'steer', 'bespeak', 'luff', 'point', 'target', 'sharpen', 'remark', 'comment', 'gossip', 'gloss', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', 'topic', 'return', 'consequence', 'offspring', 'emergence', 'exit', ',', 'invite', 'tempt', 'receive', 'inviting', 'irani', 'iranian', 'military_personnel', 'troop', 'parade', 'syria', 'attempt', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'resoluteness', 'resolution', 'decide', 'conclude', 'purpose', 'answer', 'resolve', 'dissolve', 'conflict', 'battle', 'dispute', 'putt', 'put', 'frame', 'invest', 'place', 'arrange', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', 'doorsill', 'israel', '.']"
76,20160204_democrats_new_hampshire_0024,"[""'"", 'worry', 'concern', 'disquieted', 'apprehensive', 'future', 'child', 'kid', 'kyd', 'pull_the_leg_of', ',', 'yet', 'so_far', 'even', 'however', 'about', 'new', 'fresh', 'raw', 'newfangled', 'modern', 'newly', 'income', 'wealth', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'top', 'peak', 'acme', 'circus_tent', 'exceed', 'clear', 'lead', 'crown', 'one', 'percentage', '.']"
77,20160204_democrats_new_hampshire_1062,"['worker', 'proletarian', 'actor', 'today', 'nowadays', 'working', 'work', 'function', 'exercise', 'make', 'bring', 'cultivate', 'influence', 'shape', 'knead', 'exploit', 'solve', 'ferment', 'sour', 'running', 'longer', 'long', 'retentive', 'farseeing', 'hours', 'hour', 'lower_berth', 'lower', 'turn_down', 'frown', 'low', 'abject', 'humble', 'depleted', 'broken', 'gloomy', 'wages', 'wage', 'engage', 'wag', '.']"
78,20160204_democrats_new_hampshire_1032,"['wait', 'expect', 'actually', 'negociate', 'negotiate', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'benefit', 'profit', 'doubt', 'administration', 'presidency', 'government', '.']"
79,20160204_democrats_new_hampshire_1032,"['wait', 'expect', 'actually', 'negociate', 'negotiate', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'benefit', 'profit', 'doubt', 'administration', 'presidency', 'government', '.']"
80,20160211_democrats_milwuakee_0052,"['american', 'american_english', 'n', 'raise', 'ascent', 'lift', 'grow', 'rear', 'arouse', 'enhance', 'promote', 'recruit', 'resurrect', 'fifteen', 'old_age', 'long_time', 'days', 'year', 'class', '.']"
81,20160211_democrats_milwuakee_0097,"['wage', 'pay', 'give', 'pay_up', 'yield', ',', 'army_for_the_liberation_of_rwanda', 'far', ',', 'high', 'eminent', 'gamey', 'monetary_value', 'price', 'universe', 'world', 'earth', 'populace', 'worldly_concern', 'global', 'prescription', 'prescription_drug', 'drug', '.']"
82,20160211_democrats_milwuakee_0332,"['understand', 'sympathize', ',', 'a', 'community', 'residential_district', 'doomed', 'lose', 'misplace', 'fall_back', 'miss', 'suffer', 'lost', 'confused', 'bemused', 'baffled', 'helpless', 'one-half', 'half', 'wealth', 'consequence', 'solution', 'result', 'resultant_role', 'leave', 'wall', 'rampart', 'street', 'collapse', 'flop', 'crash', 'break_down', 'crumble', 'crack_up', '.']"
83,20160211_democrats_milwuakee_0909,"['name', 'call', 'shout', 'visit', 'address', 'bid', 'predict', 'disappointment', '.']"
84,20160213_GOP_greenville_0210,"[""'"", 'one', 'matchless', 'phase', 'degree', 'stage', 'stagecoach', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', '`', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'iraq', '.']"
85,20160213_GOP_greenville_0210,"[""'"", 'one', 'matchless', 'phase', 'degree', 'stage', 'stagecoach', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', '`', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'iraq', '.']"
86,20160213_GOP_greenville_0212,"['cipher', 'e', 'phase', 'degree', 'stage', 'stagecoach', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', '.']"
87,20160213_GOP_greenville_0216,"['state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', ',', 'loud', 'brassy', 'forte', 'loudly', 'clear', 'open', 'unclutter', 'clear_up', 'authorize', 'pass', 'net', 'gain', 'acquit', 'clean', 'well-defined', 'absolved', 'clearly', ',', '`', ""'"", 'destabilize', 'center', 'middle', 'in-between', 'east', '.', ""'""]"
88,20160213_GOP_greenville_1002,"['n', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'moon', 'lunar_month', 'moonlight', 'daydream', 'person', '.']"
89,20160213_GOP_greenville_1528,"['joseph', 'stalin', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'bring', 'institute', 'lend', 'fetch', 'united_states', 'america', ',', 'sabotage', 'cave', 'three', 'trey', 'things', 'thing', 'matter', 'spiritual', 'religious', 'apparitional', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', ',', 'patriotism', 'morality', 'ethical_motive', '.']"
90,20160225_GOP_texas_1801,"['state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'favor', 'party_favor', 'prefer', 'privilege', 'libya', '?']"
91,20160225_GOP_texas_1172,"['amaze', 'perplex', 'amazing', 'exchange', 'central', 'rally', 'substitution', 'change', 'switch_over', 'substitute', 'commute', 'miss', 'neglect', 'missing', 'lacking', 'decade', 'ten', 'd', 'recommend', 'preach', 'socialize', 'socialized', 'medicine', 'music', 'medicate', '.']"
92,20160225_GOP_texas_1173,"[""'"", 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'government', 'politics', 'wage', 'pay', 'give', 'pay_up', 'yield', 'e', ""'"", 'health', 'care', 'caution', 'concern', 'wish', 'manage', 'worry', ',', 'fact', ',', 'couple', 'match', 'pair', 'copulate', 'argument', 'debate', 'consider', 'argue', 'ago', ',', ',', 'n', 'support', 'documentation', 'accompaniment', 'back', 'hold', 'confirm', 'subscribe', 'corroborate', 'defend', 'patronize', 'digest', 'socialize', 'socialized', ',', ""'"", 'hardhearted', 'heartless', '.']"
93,20160225_GOP_texas_0120,"['army_for_the_liberation_of_rwanda', 'far', 'approach', 'advent', 'orgasm', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'approaching', 'back', 'rear', 'spinal_column', 'binding', 'second', 'bet_on', ',', 'number', 'act', 'phone_number', 'numeral', 'issue', 'count', 'one', 'matchless', ',', 'w', 'n', 'evening', 'flush', 'even', 'tied', 'talk', 'speak', 'spill', 'spill_the_beans', 'lecture', ',', 'w', 'n', 'ask', 'necessitate', 'first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 'question', 'doubt', 'motion', 'interrogate', 'interview', 'wonder', 'n', 'opening', 'possibility', 'orifice', 'hatchway', 'first_step', 'open', 'unfold', 'afford', 'i', 'immigration', '.']"
94,20160225_GOP_texas_0121,"['w', 'n', 'evening', 'flush', 'even', 'tied', 'large', 'big', 'bad', 'boastful', 'adult', 'boastfully', 'subject', 'discipline', 'topic', 'national', 'subjugate', 'submit', 'capable', '.']"
95,20160225_GOP_texas_0962,"['pass', 'travel_by', 'legislate', 'elapse', 'run', 'happen', 'spend', 'guide', 'communicate', 'evanesce', 'exceed', 'sink', 'fall', 'authorize', 'die', 'excrete', 'o', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'b', 'fund', 'store', 'investment_company', 'o', '.']"
96,20160225_GOP_texas_0963,"['lobbyist', 'support', 'keep', 'hold', 'continue', 'prevent', 'observe', 'retain', 'sustain', 'restrain', 'keep_open', 'preserve', 'talk', 'speak', 'spill', 'spill_the_beans', 'lecture', ',', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'b', 'fund', 'store', 'investment_company', 'law', 'jurisprudence', 'police', 'w', 'let', 'permit', 'allow', 'leave', 'admit', 'give_up', 'populace', 'public', 'money', 'use', 'practice', 'used', 'exploited', 'secondhand', ',', 'taxpayer', ',', 'bail', 'company', 'caller', 'party', ""ship's_company"", 'doomed', 'lose', 'misplace', 'fall_back', 'miss', 'suffer', 'lost', 'confused', 'bemused', 'baffled', 'helpless', '.']"
97,20160225_GOP_texas_0964,"[',', 'light-emitting_diode', 'lead', 'leave', 'run', 'head', 'contribute', 'conduct', 'go', 'precede', 'moderate', 'attempt', 'effort', 'feat', 'campaign', 'wipe', 'b', 'fund', 'store', 'investment_company', '.']"
98,20160303_GOP_michigan_0237,"['w', 'like', 'wish', 'alike', 'comparable', 'clear', 'open', 'unclutter', 'clear_up', 'authorize', 'pass', 'net', 'gain', 'acquit', 'clean', 'well-defined', 'absolved', 'clearly', 'though', ',', 's', ""'"", 'talk', 'speak', 'spill', 'spill_the_beans', 'lecture', 'polls', 'poll', 'pate', ',', 'beat', 'pulse', 'rhythm', 'beatnik', 'meter', 'drum', 'tick', 'pulsate', 'outwit', 'perplex', 'exhaust', 'all_in', 'hillary', 'clinton', 'eleven', 'point', 'detail', 'degree', 'item', 'compass_point', 'period', 'decimal_point', 'distributor_point', 'indicate', 'orient', 'charge', 'steer', 'bespeak', 'luff', 'target', 'sharpen', ',', 'reason', 'rationality', 'cause', 'argue', 'happen', 'find', '.']"
99,20160303_GOP_michigan_0418,"['guy', 'ridicule', 'number', 'act', 'phone_number', 'numeral', 'issue', 'total', 'count', 'one', 'matchless', 'absentee', 'record', 'phonograph_record', 'criminal_record', 'read', 'commemorate', 'unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', '.']"
100,20160303_GOP_michigan_1158,"['n', 'percentage', 'blessing', 'approval', 'evaluation', 'rating', 'military_rank', 'rate', 'rat', 'fink', 'denounce', ',', '`', ""'"", 'better', 'bettor', 'good', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'business', 'commercial_enterprise', 'occupation', 'clientele', 'agency', 'chest_of_drawers', '.']"
